iter	Passed	Remaining
491	19482	20115
492	19506	20060
493	19582	20057
494	19636	20033
495	19659	19976
496	19683	19920
497	19725	19884
498	19792	19871
499	19817	19817
500	19842	19762
501	19867	19709
502	19893	19656
503	19954	19637
504	19991	19596
505	20016	19541
506	20039	19485
507	20071	19439
508	20137	19424
509	20161	19370
510	20184	19315
511	20210	19262
512	20276	19248
513	20371	19261
514	20400	19212
515	20426	19159
516	20449	19104
517	20474	19051
518	20498	18998
519	20524	18945
520	20598	18938
521	20650	18910
522	20675	18857
523	20699	18803
524	20723	18749
525	20775	18721
526	20872	18733
527	20897	18681
528	20923	18629
529	20947	18576
530	20972	18524
531	20997	18471
532	21041	18435
533	21127	18436
534	21153	18385
535	21177	18332
536	21202	18280
537	21248	18246
538	21342	18254
539	21417	18244
540	21445	18195
541	21472	18144
542	21495	18091
543	21520	18038
544	21561	18000
545	21660	18010
546	21727	17993
547	21752	17941
548	21775	17888
549	21800	17837
550	21869	17821
551	21950	17814
552	21978	17765
553	22002	17713
554	22034	17667
555	22110	17656
556	22142	17610
557	22165	17557
558	22188	17504
559	22213	17453
560	22289	17441
561	22361	17427
562	22389	17378
563	22415	17328
564	22446	17281
565	22472	17231
566	22497	17180
567	22521	17129
568	22546	17078
569	22572	17028
570	22607	16985
571	22677	16968
572	22780	16976
573	22820	16936
574	22845	16885
575	22869	16834
576	22922	16804
577	22956	16760
578	22980	16709
579	23020	16670
580	23064	16633
581	23089	16583
582	23128	16542
583	23203	16528
584	23314	16539
585	23348	16495
586	23375	16446
587	23397	16394
588	23421	16343
589	23445	16292
590	23469	16242
591	23494	16192
592	23519	16142
593	23577	16115
594	23668	16110
595	23767	16110
596	23799	16065
597	23823	16015
598	23846	15963
599	23869	15913
600	23935	15890
601	23985	15857
602	24012	15809
603	24035	15758
604	24075	15718
605	24148	15700
606	24190	15662
607	24217	15613
608	24241	15563
609	24284	15526
610	24362	15510
611	24447	15499
612	24473	15450
613	24497	15400
614	24520	15350
615	24542	15299
616	24575	15255
617	24625	15221
618	24681	15191
619	24758	15174
620	24782	15125
621	24807	15075
622	24830	15025
623	24854	14976
624	24936	14961
625	25011	14943
626	25036	14894
627	25060	14844
628	25083	14794
629	25107	14745
630	25132	14697
631	25213	14681
632	25283	14658
633	25318	14615
634	25342	14566
635	25381	14526
636	25417	14484
637	25449	14440
638	25472	14390
639	25494	14340
640	25515	14290
641	25541	14242
642	25590	14208
643	25675	14193
644	25767	14181
645	25802	14139
646	25825	14090
647	25849	14041
648	25872	13992
649	25895	13943
650	25946	13909
651	26023	13889
652	26057	13847
653	26080	13797
654	26102	13748
655	26125	13700
656	26150	13652
657	26175	13604
658	26198	13556
659	26225	13509
660	26290	13483
661	26359	13458
662	26384	13410
663	26410	13364
664	26433	13316
665	26457	13268
666	26487	13223
667	26554	13197
668	26611	13166
669	26636	13119
670	26659	13071
671	26685	13025
672	26761	13002
673	26809	12967
674	26834	12920
675	26858	12873
676	26928	12847
677	27015	12830
678	27043	12784
679	27066	12737
680	27089	12689
681	27114	12642
682	27175	12613
683	27251	12589
684	27293	12550
685	27321	12505
686	27344	12458
687	27368	12411
688	27393	12364
689	27419	12319
690	27443	12272
691	27473	12227
692	27536	12198
693	27595	12167
694	27619	12120
695	27642	12073
696	27673	12030
697	27725	11995
698	27786	11965
699	27853	11937
700	27893	11897
701	27915	11849
702	27937	11802
703	27960	11756
704	28002	11717
705	28086	11696
706	28125	11655
707	28149	11609
708	28172	11563
709	28205	11520
710	28275	11492
711	28352	11468
712	28382	11424
713	28404	11377
714	28428	11331
715	28450	11284
716	28474	11238
717	28499	11193
718	28554	11159
719	28594	11120
720	28619	11074
721	28642	11028
722	28679	10987
723	28724	10950
724	28766	10911
725	28844	10886
726	28876	10843
727	28901	10798
728	28924	10752
729	28947	10706
730	28980	10664
731	29058	10638
732	29090	10596
733	29114	10551
734	29170	10517
735	29269	10498
736	29301	10456
737	29327	10411
738	29350	10365
739	29374	10320
740	29400	10276
741	29424	10231
742	29467	10192
743	29559	10170
744	29600	10131
745	29624	10086
746	29647	10041
747	29674	9997
748	29699	9952
749	29771	9923
750	29870	9903
751	29908	9863
752	29936	9819
753	29962	9775
754	30036	9746
755	30064	9703
756	30087	9658
757	30112	9613
758	30146	9572
759	30251	9553
760	30311	9519
761	30335	9474
762	30360	9430
763	30387	9386
764	30410	9341
765	30435	9297
766	30535	9276
767	30593	9241
768	30614	9196
769	30635	9150
770	30657	9105
771	30689	9063
772	30732	9024
773	30760	8981
774	30784	8937
775	30812	8894
776	30836	8850
777	30861	8806
778	30885	8762
779	30909	8717
780	30938	8675
781	31027	8649
782	31110	8621
783	31140	8579
784	31164	8535
785	31187	8491
786	31222	8450
787	31314	8424
788	31389	8394
789	31413	8350
790	31437	8306
791	31461	8262
792	31485	8218
793	31539	8182
794	31622	8154
795	31657	8113
796	31680	8069
797	31703	8025
798	31729	7981
799	31752	7938
800	31782	7895
801	31808	7853
802	31840	7811
803	31863	7767
804	31885	7723
805	31907	7680
806	31935	7637
807	31974	7597
808	32032	7562
809	32071	7522
810	32096	7479
811	32119	7436
812	32142	7393
813	32167	7350
814	32218	7313
815	32263	7275
816	32286	7231
817	32311	7189
818	32337	7146
819	32414	7115
820	32484	7082
821	32507	7039
822	32529	6996
823	32552	6952
824	32587	6912
825	32701	6888
826	32742	6849
827	32765	6806
828	32788	6763
829	32813	6720
830	32858	6682
831	32909	6645
832	32944	6604
833	32998	6567
834	33057	6532
835	33095	6492
836	33119	6449
837	33171	6412
838	33234	6377
839	33259	6335
840	33283	6292
841	33309	6250
842	33332	6207
843	33356	6165
844	33380	6123
845	33404	6080
846	33438	6040
847	33530	6010
848	33567	5970
849	33590	5927
850	33613	5885
851	33636	5842
852	33661	5801
853	33695	5760
854	33792	5730
855	33827	5690
856	33850	5648
857	33874	5606
858	33908	5565
859	33934	5524
860	33957	5482
861	33982	5440
862	34007	5398
863	34030	5356
864	34053	5314
865	34085	5274
866	34166	5241
867	34226	5204
868	34253	5163
869	34278	5122
870	34302	5080
871	34329	5039
872	34353	4997
873	34378	4956
874	34402	4914
875	34426	4873
876	34454	4832
877	34524	4797
878	34580	4760
879	34605	4718
880	34629	4677
881	34653	4636
882	34698	4597
883	34741	4558
884	34797	4521
885	34827	4481
886	34853	4440
887	34875	4398
888	34898	4357
889	34931	4317
890	35018	4284
891	35066	4245
892	35094	4204
893	35117	4163
894	35175	4126
895	35222	4088
896	35246	4047
897	35270	4006
898	35294	3965
899	35326	3925
900	35370	3886
901	35458	3852
902	35488	3812
903	35511	3771
904	35537	3730
905	35562	3689
906	35608	3651
907	35698	3616
908	35746	3578
909	35771	3537
910	35796	3497
911	35845	3458
912	35874	3418
913	35897	3377
914	35920	3336
915	35945	3296
916	35975	3256
917	36007	3216
918	36036	3176
919	36060	3135
920	36083	3095
921	36119	3055
922	36181	3018
923	36206	2977
924	36229	2937
925	36252	2897
926	36306	2859
927	36379	2822
928	36404	2782
929	36427	2741
930	36450	2701
931	36492	2662
932	36545	2624
933	36643	2589
934	36705	2551
935	36728	2511
936	36754	2471
937	36777	2430
938	36803	2390
939	36825	2350
940	36849	2310
941	36873	2270
942	36897	2230
943	36922	2190
944	36965	2151
945	37040	2114
946	37082	2075
947	37108	2035
948	37133	1995
949	37156	1955
950	37179	1915
951	37205	1875
952	37229	1836
953	37257	1796
954	37280	1756
955	37306	1717
956	37329	1677
957	37353	1637
958	37377	1597
959	37417	1559
960	37503	1522
961	37542	1482
962	37565	1443
963	37588	1403
964	37612	1364
965	37637	1324
966	37692	1286
967	37784	1249
968	37812	1209
969	37836	1170
970	37859	1130
971	37884	1091
972	37917	1052
973	37988	1014
974	38044	975
975	38072	936
976	38094	896
977	38128	857
978	38228	820
979	38280	781
980	38304	741
981	38329	702
982	38352	663
983	38374	623
984	38397	584
985	38425	545
986	38492	506
987	38536	468
988	38563	428
989	38588	389
990	38611	350
991	38637	311
992	38677	272
993	38754	233
994	38779	194
995	38806	155
996	38851	116
997	38930	78
998	39012	39
999	39040	0
