iter	RMSE	R2
393	197.5665856	0.9059593799
394	197.5303935	0.9059938312
395	197.460227	0.9060606049
396	197.323498	0.9061906543
397	197.2167656	0.9062921099
398	197.0905104	0.9064120522
399	196.8262226	0.9066628768
400	196.7592062	0.9067264258
401	196.7289417	0.9067551173
402	196.5931423	0.9068838043
403	196.5317729	0.9069419304
404	196.4934078	0.9069782587
405	196.4276443	0.9070405144
406	196.1542937	0.907299061
407	196.113186	0.9073379112
408	196.0847803	0.9073647522
409	195.6764119	0.9077501969
410	195.5294807	0.9078886836
411	195.5060858	0.9079107243
412	195.1176163	0.9082763225
413	194.9547101	0.908429421
414	194.8361989	0.9085407171
415	194.7174368	0.9086521809
416	194.6831103	0.9086843852
417	194.6311134	0.9087331567
418	194.5598334	0.908799994
419	194.452141	0.9089009277
420	194.4011426	0.9089487061
421	194.3259271	0.9090191495
422	194.2401017	0.9090994964
423	193.9512832	0.9093696181
424	193.8680993	0.9094473425
425	193.7452176	0.9095620982
426	193.6934166	0.9096104519
427	193.6227544	0.9096763907
428	193.5206739	0.9097716052
429	193.4369979	0.9098496157
430	193.2884168	0.9099880536
431	193.2075138	0.9100633888
432	193.1971495	0.9100730375
433	193.0679621	0.9101932623
434	192.9586684	0.9102949108
435	192.8699573	0.9103773742
436	192.8317587	0.9104128708
437	192.7062119	0.9105294876
438	192.4686831	0.9107499136
439	192.3756189	0.9108362028
440	192.3156705	0.9108917648
441	191.988316	0.9111948619
442	191.9645412	0.9112168548
443	191.7584985	0.9114073411
444	191.6850098	0.9114752318
445	191.6000994	0.9115536418
446	191.3742696	0.9117620138
447	191.2525721	0.9118742016
448	191.1773022	0.911943554
449	191.0312598	0.9120780372
450	190.8686316	0.9122276724
451	190.7555	0.9123316904
452	190.3850927	0.9126718269
453	190.2929588	0.9127563286
454	190.2413682	0.9128036277
455	190.0124587	0.913013341
456	189.8611	0.9131518682
457	189.8429891	0.9131684363
458	189.7533236	0.9132504404
459	189.6966202	0.9133022789
460	189.5948318	0.9133952954
461	189.5291935	0.9134552506
462	189.4094048	0.9135646143
463	189.3772452	0.9135939634
464	189.353443	0.9136156822
465	189.2386237	0.9137204131
466	189.1835606	0.9137706157
467	189.076255	0.9138684071
468	188.9757446	0.9139599555
469	188.8822982	0.9140450262
470	188.8136051	0.9141075354
471	188.763789	0.9141528527
472	188.6276629	0.9142766246
473	188.4768999	0.9144136008
474	188.2732093	0.9145984905
475	188.2186592	0.9146479717
476	188.1116711	0.9147449765
477	188.0998119	0.9147557257
478	188.0367395	0.9148128832
479	187.8947089	0.9149415241
480	187.7677751	0.9150564092
481	187.6374235	0.9151743068
482	187.5831772	0.9152233463
483	187.5074386	0.9152917913
484	187.3043936	0.9154751468
485	187.2240719	0.9155476248
486	187.1238755	0.9156379932
487	187.077798	0.9156795348
488	186.9849942	0.9157631718
489	186.8811853	0.9158566777
490	186.7741499	0.9159530356
491	186.7261758	0.915996206
492	186.6527132	0.9160622912
493	186.5579935	0.9161474605
494	186.2237165	0.9164476874
495	186.1644986	0.9165008172
496	186.0867159	0.9165705773
497	186.0593075	0.9165951519
498	186.0343799	0.916617499
499	185.965413	0.9166793109
500	185.8035954	0.9168242506
501	185.725152	0.9168944668
502	185.7124904	0.9169057977
503	185.6448894	0.9169662806
504	185.5676821	0.9170353317
505	185.4807398	0.9171130547
506	185.392381	0.9171920068
507	185.3345466	0.9172436638
508	185.2710518	0.917300358
509	185.2055201	0.9173588505
510	185.0006561	0.9175415755
511	184.9100213	0.9176223511
512	184.7654157	0.9177511447
513	184.7108484	0.9177997191
514	184.6659817	0.9178396475
515	184.6234178	0.9178775176
516	184.560778	0.9179332339
517	184.496535	0.9179903565
518	184.4586704	0.9180240151
519	184.4288557	0.9180505131
520	184.3913654	0.9180838268
521	184.3598751	0.9181118036
522	184.3125692	0.9181538225
523	184.178921	0.9182724756
524	184.1118556	0.9183319839
525	184.0199927	0.9184134603
526	183.9463048	0.9184787873
527	183.8604776	0.9185548433
528	183.797163	0.9186109269
529	183.6997921	0.9186971396
530	183.6349263	0.9187545468
531	183.6046642	0.9187813223
532	183.5302958	0.9188471036
533	183.4349174	0.91893143
534	183.3390464	0.9190161477
535	183.2696677	0.9190774275
536	183.2243995	0.9191173988
537	183.1410522	0.9191909678
538	183.0469128	0.9192740225
539	182.9977609	0.9193173699
540	182.9233151	0.9193830019
541	182.8632846	0.9194359058
542	182.8005861	0.9194911426
543	182.7222532	0.9195601264
544	182.6468482	0.9196265039
545	182.5899979	0.9196765298
546	182.4172401	0.9198284542
547	182.3432325	0.9198934931
548	182.3157437	0.9199176439
549	182.1952081	0.9200234996
550	182.1521586	0.9200612892
551	182.1031028	0.9201043403
552	182.0158054	0.9201809235
553	181.9801429	0.9202121984
554	181.76943	0.9203968624
555	181.6331129	0.9205162136
556	181.5339948	0.9206029393
557	181.459118	0.9206684231
558	181.3791715	0.9207383109
559	181.2861807	0.920819563
560	181.1496953	0.9209387437
561	181.0485867	0.9210269751
562	181.0371239	0.9210369748
563	180.7491073	0.9212880235
564	180.7021285	0.9213289346
565	180.5758247	0.9214388722
566	180.5151623	0.9214916468
567	180.267265	0.9217071262
568	180.2144807	0.9217529695
569	180.1952393	0.9217696774
570	180.1261958	0.9218296152
571	180.0723212	0.9218763688
572	180.0180469	0.9219234551
573	179.9581719	0.9219753838
574	179.8730955	0.9220491397
575	179.8223347	0.9220931294
576	179.7689786	0.922139355
577	179.7274327	0.9221753391
578	179.439297	0.9224246732
579	179.3749994	0.9224802576
580	179.3093441	0.9225369952
581	179.2291166	0.9226062975
582	179.1123821	0.9227070799
583	179.070123	0.922743548
584	179.0383891	0.9227709276
585	179.0179279	0.9227885786
586	178.9407783	0.9228551144
587	178.8721247	0.9229142988
588	178.8425994	0.9229397448
589	178.7336384	0.9230336151
590	178.6477546	0.9231075641
591	178.6030978	0.923146001
592	178.5769536	0.9231684994
593	178.4853687	0.9232472868
594	178.4357662	0.9232899412
595	178.3290353	0.9233816816
596	178.2917574	0.9234137109
597	178.2266569	0.9234696293
598	178.1404991	0.9235436035
599	178.1123969	0.9235677241
600	178.0407598	0.9236291941
601	177.982458	0.9236792031
602	177.9091033	0.9237421008
603	177.8679261	0.9237773966
604	177.8019584	0.9238339251
605	177.7136199	0.9239095904
606	177.6268049	0.9239839142
607	177.538854	0.9240591734
608	177.4573075	0.9241289191
609	177.3969872	0.9241804897
610	177.2905524	0.9242714429
611	177.2232012	0.9243289693
612	177.2033343	0.9243459339
613	177.0670578	0.9244622513
614	177.0236876	0.9244992506
615	176.9240273	0.9245842371
616	176.8754418	0.9246256516
617	176.7109347	0.9247657937
618	176.6798546	0.9247922559
619	176.5659384	0.9248892066
620	176.5011795	0.9249442932
621	176.3503163	0.9250725451
622	176.2798922	0.9251323765
623	176.1981067	0.9252018304
624	176.0789489	0.9253029639
625	176.0557876	0.9253226138
626	175.9749918	0.9253911403
627	175.917542	0.9254398467
628	175.8968982	0.9254573449
629	175.8036652	0.9255363456
630	175.7233183	0.9256043938
631	175.6034847	0.9257058266
632	175.5468917	0.9257537055
633	175.4667555	0.9258214761
634	175.3407668	0.9259279612
635	175.2877875	0.9259727163
636	175.2318455	0.9260199594
637	175.1649314	0.9260764487
638	175.1223738	0.9261123649
639	175.0651673	0.9261606301
640	174.9883061	0.9262254533
641	174.8906531	0.9263077708
642	174.7911501	0.9263916004
643	174.7164556	0.926454498
644	174.4757619	0.9266569946
645	174.3803075	0.9267372234
646	174.3271849	0.9267818536
647	174.2183246	0.9268732687
648	174.1259221	0.9269508185
649	174.0547465	0.9270105254
650	173.9866089	0.9270676609
651	173.9285859	0.9271162974
652	173.8404355	0.9271901564
653	173.8128902	0.9272132282
654	173.7428969	0.9272718379
655	173.7030899	0.9273051603
656	173.5550988	0.9274289762
657	173.5139784	0.9274633607
658	173.2918626	0.9276489505
659	173.2476452	0.9276858682
660	173.1478542	0.9277691504
661	173.0233349	0.9278730028
662	172.9504155	0.9279337847
663	172.9264969	0.9279537164
664	172.8586468	0.9280102421
665	172.7950002	0.9280632456
666	172.7236833	0.9281226137
667	172.6607342	0.9281749955
668	172.5846805	0.9282382565
669	172.5138794	0.9282971236
670	172.3934083	0.9283972326
671	172.3519288	0.9284316851
672	172.3039393	0.9284715344
673	172.246452	0.9285192558
674	172.2204613	0.928540826
675	172.1083632	0.9286338211
676	172.049245	0.9286828404
677	171.9875472	0.9287339807
678	171.9296011	0.9287819946
679	171.7550338	0.9289265424
680	171.6511362	0.9290125035
681	171.4219507	0.9292019394
682	171.3754639	0.9292403327
683	171.2987608	0.9293036589
684	171.0260943	0.9295285429
685	170.9676994	0.929576658
686	170.9027414	0.9296301616
687	170.645522	0.9298418243
688	170.4817669	0.9299764102
689	170.4262847	0.9300219803
690	170.3542464	0.9300811265
691	170.31828	0.9301106469
692	170.2961666	0.930128794
693	170.2476756	0.9301685792
694	170.1947808	0.9302119649
695	170.1323939	0.9302631187
696	170.0775779	0.9303080494
697	170.0303326	0.930346763
698	169.9797534	0.9303881966
699	169.9335459	0.9304260381
700	169.886048	0.9304649258
701	169.7689536	0.9305607472
702	169.6734219	0.9306388743
703	169.5939938	0.9307037983
704	169.4901151	0.9307886621
705	169.4193079	0.9308464783
706	169.3537804	0.9308999619
707	169.2887149	0.930953048
708	169.2175974	0.9310110485
709	169.1326081	0.9310803303
710	169.0192842	0.9311726558
711	168.9027326	0.9312675464
712	168.8488435	0.9313113982
713	168.7267906	0.9314106658
714	168.6519123	0.93147153
715	168.5831985	0.9315273597
716	168.5131559	0.9315842457
717	168.4968171	0.931597512
718	168.4256967	0.9316552435
719	168.3653986	0.931704171
720	168.3483982	0.9317179624
721	168.2892019	0.9317659739
722	168.1902735	0.9318461727
723	168.1109321	0.9319104588
724	168.0411797	0.9319669504
725	167.985495	0.9320120318
726	167.90068	0.932080668
727	167.7908458	0.9321694994
728	167.7587553	0.9321954425
729	167.6736189	0.9322642458
730	167.5590873	0.9323567497
731	167.5166003	0.9323910491
732	167.4732726	0.9324260184
733	167.4371987	0.9324551262
734	167.3921862	0.9324914378
735	167.2817706	0.9325804687
736	167.2409278	0.9326133864
737	167.204854	0.9326424538
738	167.1456594	0.9326901378
739	167.1416304	0.9326933828
740	166.9932488	0.9328128339
741	166.851062	0.9329271985
742	166.7928656	0.9329739794
743	166.7470582	0.9330107899
744	166.6975632	0.9330505524
745	166.6462831	0.9330917365
746	166.5863466	0.9331398567
747	166.5380196	0.9331786435
748	166.4864274	0.9332200386
749	166.2130901	0.9334391373
750	166.1802889	0.9334654054
751	166.1321365	0.933503958
752	166.0150344	0.9335976675
753	165.9769997	0.9336280901
754	165.914493	0.9336780718
755	165.7268791	0.9338279789
756	165.6728104	0.9338711494
757	165.5941825	0.9339339037
758	165.554219	0.9339657877
759	165.4994508	0.9340094711
760	165.3969776	0.9340911652
761	165.3662816	0.934115627
762	165.3277082	0.9341463598
763	165.2664877	0.9341951217
764	165.238627	0.9342173066
765	165.1725889	0.9342698766
766	165.0971464	0.9343299074
767	165.0930156	0.9343331935
768	165.0488711	0.9343683063
769	164.9919367	0.9344135784
770	164.9497175	0.9344471395
771	164.9272904	0.9344649638
772	164.8358373	0.9345376228
773	164.6956978	0.9346488846
774	164.6918196	0.9346519622
775	164.6694533	0.9346697105
776	164.6558304	0.9346805194
777	164.6403452	0.9346928049
778	164.5730846	0.9347461539
779	164.5259054	0.9347835621
780	164.4637478	0.9348328301
781	164.3929137	0.9348889526
782	164.3596194	0.9349153237
783	164.3388102	0.9349318031
784	164.2980212	0.934964099
785	164.2554308	0.9349978127
786	164.2252233	0.935021719
787	164.1112116	0.9351119088
788	164.0892737	0.9351292557
789	164.0147056	0.9351882015
790	163.9748154	0.9352197236
791	163.8161857	0.9353450002
792	163.7802465	0.9353733661
793	163.7620537	0.9353877228
794	163.6997575	0.9354368713
795	163.6319007	0.9354903856
796	163.5495038	0.935555337
797	163.4775231	0.9356120507
798	163.2228376	0.9358125174
799	163.109843	0.9359013571
800	163.0506003	0.9359479108
801	162.8090637	0.9361375386
802	162.7702743	0.9361679656
803	162.7135905	0.9362124161
804	162.6493354	0.9362627852
805	162.6286039	0.9362790322
806	162.5873678	0.9363113423
807	162.5446883	0.9363447747
808	162.4853639	0.9363912311
809	162.4461247	0.9364219496
810	162.4342247	0.9364312641
811	162.3465543	0.9364998653
812	162.3242382	0.9365173215
813	162.3013703	0.9365352069
814	162.261145	0.9365666617
815	162.2118486	0.936605199
816	162.1795683	0.9366304277
817	162.1079453	0.9366863869
818	162.0808027	0.936707587
819	162.0333605	0.9367446339
820	162.001756	0.9367693073
821	161.9493291	0.936810226
822	161.893988	0.9368534049
823	161.862914	0.9368776434
824	161.8076484	0.9369207403
825	161.7821432	0.9369406247
826	161.7526065	0.9369636482
827	161.6766335	0.9370228489
828	161.6138542	0.9370717477
829	161.5691368	0.9371065665
830	161.5245845	0.9371412471
831	161.4861815	0.9371711333
832	161.4530841	0.9371968848
833	161.4299865	0.9372148528
834	161.4263241	0.9372177017
835	161.3185273	0.9373015228
836	161.2684935	0.9373404093
837	161.2130852	0.9373834589
838	161.158803	0.9374256191
839	161.1127425	0.9374613825
840	161.0577803	0.9375040442
841	160.9777391	0.9375661463
842	160.9135871	0.937615898
843	160.8433839	0.9376703198
844	160.7933586	0.9377090852
845	160.7473524	0.9377447255
846	160.6809504	0.937796148
847	160.632199	0.9378338883
848	160.5887871	0.9378674853
849	160.4598336	0.9379672306
850	160.4510548	0.937974018
851	160.4042945	0.9380101653
852	160.3422485	0.9380581126
853	160.2594644	0.9381220568
854	160.1789058	0.9381842503
855	160.1213645	0.9382286547
856	160.0588301	0.938276894
857	160.0098419	0.9383146707
858	159.9809404	0.9383369523
859	159.9604813	0.9383527227
860	159.9567495	0.9383555992
861	159.9066561	0.9383942032
862	159.8257753	0.9384565079
863	159.744393	0.9385191671
864	159.6666761	0.9385789743
865	159.5492426	0.9386692904
866	159.5449326	0.9386726039
867	159.4798979	0.938722591
868	159.4010041	0.9387832032
869	159.3830806	0.9387969693
870	159.3399885	0.9388300595
871	159.3012421	0.938859805
872	159.2601677	0.9388913298
873	159.2130354	0.9389274941
874	159.1368521	0.9389859264
875	159.098603	0.9390152528
876	159.075095	0.9390332734
877	159.0267369	0.939070335
878	158.9554087	0.9391249802
879	158.9122915	0.9391580008
880	158.8620941	0.9391964325
881	158.8144859	0.9392328705
882	158.7950854	0.939247716
883	158.6455732	0.9393620638
884	158.6067683	0.9393917244
885	158.52266	0.9394559878
886	158.4190021	0.9395351413
887	158.3762218	0.9395677935
888	158.3728658	0.9395703545
889	158.3622438	0.9395784602
890	158.2829912	0.9396389212
891	158.2237818	0.9396840717
892	158.1945897	0.939706326
893	158.102109	0.9397768009
894	158.0809103	0.9397929495
895	157.9628442	0.9398828498
896	157.9276236	0.9399096552
897	157.9004807	0.9399303087
898	157.8551944	0.9399647601
899	157.8095086	0.9399995054
900	157.7890492	0.9400150621
901	157.7541668	0.9400415809
902	157.6892312	0.9400909315
903	157.5964997	0.9401613716
904	157.5471483	0.9401988427
905	157.5107975	0.9402264353
906	157.4848247	0.9402461465
907	157.35694	0.9403431527
908	157.3143165	0.9403754669
909	157.2366125	0.9404343544
910	157.1971148	0.9404642763
911	157.1935929	0.940466944
912	157.1587872	0.9404933047
913	157.1108671	0.9405295881
914	157.054916	0.9405719383
915	157.029512	0.9405911621
916	156.9791687	0.9406292486
917	156.9639155	0.9406407858
918	156.8586287	0.9407203919
919	156.8363635	0.9407372196
920	156.7969762	0.9407669819
921	156.7638394	0.9407920153
922	156.7618486	0.9407935192
923	156.7531731	0.9408000722
924	156.6831	0.9408529884
925	156.6533328	0.9408754602
926	156.5928178	0.9409211308
927	156.5437948	0.9409581156
928	156.4736864	0.9410109878
929	156.4325037	0.9410420346
930	156.3971336	0.9410686929
931	156.3576708	0.9410984287
932	156.3186596	0.9411278169
933	156.2321312	0.941192975
934	156.0801264	0.9413073509
935	156.0519538	0.9413285372
936	156.0171091	0.9413547356
937	156.0029267	0.9413653972
938	155.9530155	0.94140291
939	155.9386367	0.9414137148
940	155.8442396	0.9414846234
941	155.7848101	0.9415292434
