iter	RMSE	R2
114	272.854881	0.8228170069
115	271.4910968	0.8245837738
116	270.78441	0.8254957963
117	270.1524779	0.8263093301
118	269.5669559	0.8270614202
119	269.0155593	0.8277681849
120	268.3104867	0.828669819
121	267.9241748	0.8291628243
122	267.1337132	0.8301693854
123	266.8321857	0.830552562
124	265.9731539	0.8316418341
125	265.2812027	0.8325166901
126	264.7841029	0.8331437825
127	264.2790233	0.8337797368
128	262.8577737	0.8355627405
129	262.2859811	0.8362773608
130	261.8148915	0.8368649543
131	261.3967242	0.8373856524
132	261.1393706	0.837705693
133	260.535936	0.8384548781
134	260.1083423	0.8389847013
135	259.4944073	0.8397438947
136	259.2133891	0.8400908039
137	258.0583287	0.8415127462
138	257.7380264	0.8419059312
139	257.3733276	0.8423530203
140	256.6769334	0.8432049805
141	256.3552861	0.8435977006
142	255.957917	0.8440821943
143	255.3734926	0.8447933905
144	254.9984111	0.8452489771
145	254.7540452	0.845545432
146	254.2956166	0.8461008123
147	253.2121599	0.84740943
148	252.813376	0.8478896815
149	252.2244248	0.8485975649
150	251.5232624	0.8494381666
151	250.9641609	0.850106779
152	250.7327883	0.8503830352
153	250.4539724	0.8507155996
154	250.1099855	0.8511253883
155	249.713114	0.8515974783
156	249.4276836	0.8519365425
157	248.971724	0.8524773747
158	248.6279571	0.8528844761
159	247.4151721	0.8543162085
160	247.2140651	0.8545529452
161	246.9981306	0.8548069219
162	245.9016097	0.8560931977
163	245.4980488	0.8565651548
164	244.514284	0.8577124017
165	244.0372287	0.8582670755
166	243.7361315	0.8586166046
167	243.5974374	0.8587774627
168	243.160108	0.8592840799
169	242.8387324	0.8596557921
170	242.7060356	0.8598091295
171	242.4825751	0.8600671593
172	242.3669058	0.8602006293
173	242.0194891	0.8606011281
174	241.877947	0.8607641319
175	241.6337791	0.861045098
176	240.6525377	0.86217136
177	240.4961089	0.8623504843
178	239.9428573	0.8629830701
179	239.6787857	0.863284495
180	239.3627578	0.8636447892
181	239.1319995	0.8639075696
182	238.8688124	0.8642069697
183	238.5966397	0.8645162449
184	237.678671	0.8655567507
185	237.460555	0.8658033926
186	237.3071502	0.8659767246
187	237.0443355	0.8662734185
188	236.956992	0.8663719485
189	236.7992505	0.8665498008
190	236.631839	0.8667384264
191	236.438047	0.8669566088
192	236.3567476	0.8670480872
193	236.1955815	0.867229339
194	236.0745271	0.8673653987
195	235.7243894	0.8677585452
196	235.5519084	0.8679519982
197	235.4148234	0.8681056504
198	235.1417887	0.8684114157
199	234.7070233	0.8688975672
200	234.3357708	0.8693119871
201	233.4714271	0.8702742903
202	233.3436303	0.8704162691
203	233.2300735	0.8705423623
204	233.0245032	0.8707704711
205	232.6766074	0.8711560516
206	232.3807455	0.8714835085
207	231.6158292	0.8723281789
208	231.4651723	0.8724942158
209	231.1515521	0.8728395057
210	230.9560341	0.8730545305
211	230.8307809	0.8731921845
212	230.5600594	0.873489454
213	230.4554561	0.8736042216
214	230.2987996	0.8737760031
215	229.9523145	0.874155526
216	229.1356529	0.8750477967
217	228.9685729	0.8752299543
218	228.8639583	0.8753439419
219	228.6148618	0.8756151466
220	228.2542568	0.8760072333
221	227.8880949	0.8764047287
222	227.2533613	0.8770922663
223	226.9833814	0.8773841248
224	226.8946383	0.8774799836
225	226.7435662	0.8776430831
226	226.4964652	0.8779096225
227	226.255415	0.878169355
228	225.9491384	0.8784989702
229	225.7892542	0.8786708605
230	225.2077841	0.8792949684
231	225.0563763	0.8794572144
232	224.4456332	0.8801105687
233	224.2095312	0.8803626676
234	224.0902934	0.8804898834
235	223.8756216	0.880718748
236	223.7434383	0.8808595613
237	223.5709247	0.881043213
238	223.416426	0.8812075663
239	223.3438015	0.8812847839
240	223.1927021	0.881445359
241	223.1190167	0.881523626
242	222.8134253	0.8818479422
243	222.2167411	0.8824799066
244	222.0785414	0.882626036
245	221.9340203	0.8827787521
246	221.2070283	0.8835454605
247	220.9080221	0.8838600716
248	220.8272107	0.8839450274
249	220.6346764	0.8841473107
250	220.4023265	0.8843911907
251	220.1127316	0.8846947966
252	219.8636578	0.8849556016
253	219.2468006	0.8856002413
254	219.1309376	0.8857211205
255	218.8735129	0.8859894617
256	218.7731458	0.8860939995
257	218.6748632	0.8861963198
258	218.5700047	0.8863054354
259	218.2719607	0.8866152938
260	218.1530728	0.8867387765
261	217.8776679	0.8870245667
262	217.6693937	0.887240455
263	217.4308203	0.8874874965
264	217.2843865	0.8876389937
265	217.1359159	0.887792494
266	216.8733733	0.8880636738
267	216.7950733	0.8881444863
268	216.6358245	0.888308755
269	216.487157	0.8884619998
270	216.4050238	0.8885466166
271	216.2594397	0.8886965242
272	216.067108	0.8888944131
273	215.4252734	0.8895535185
274	215.2487428	0.8897344554
275	215.0966115	0.8898902651
276	214.9040021	0.8900873735
277	214.8060112	0.8901875855
278	214.6977189	0.8902982793
279	214.4224455	0.8905794057
280	214.3098934	0.8906942471
281	214.1459202	0.8908614475
282	214.0312853	0.8909782626
283	213.770962	0.8912433047
284	213.702946	0.8913125004
285	213.5738594	0.8914437654
286	213.4529736	0.8915666193
287	212.8156768	0.892213142
288	212.7118168	0.8923183222
289	212.4336563	0.892599766
290	211.9479885	0.8930902835
291	211.5019332	0.8935398038
292	211.2966484	0.8937463651
293	210.7130816	0.8943324649
294	210.573482	0.8944724302
295	210.3248013	0.8947215326
296	210.1919631	0.8948544754
297	210.1173528	0.8949291076
298	210.0376059	0.8950088487
299	209.7168474	0.8953292779
300	209.6266986	0.8954192459
301	209.5463596	0.8954993913
302	209.4074923	0.8956378515
303	209.0390722	0.8960047465
304	208.9041831	0.8961389157
305	208.7721748	0.8962701356
306	208.5458537	0.896494912
307	208.4697249	0.8965704665
308	208.0872772	0.8969496112
309	207.9467276	0.8970887721
310	207.6389752	0.8973931552
311	207.511595	0.897519009
312	207.4447456	0.8975850264
313	207.3757649	0.8976531262
314	207.2538945	0.8977733852
315	207.0654002	0.8979592477
316	206.9073565	0.8981149546
317	206.8045913	0.8982161364
318	206.2899449	0.8987220973
319	206.0918103	0.898916552
320	205.92252	0.89908255
321	205.6852845	0.8993149424
322	205.4945068	0.899501631
323	205.2981157	0.8996936318
324	205.1523661	0.8998360045
325	204.928259	0.9000547219
326	204.8314485	0.9001491303
327	204.7214194	0.9002563751
328	204.6118413	0.900363123
329	204.4969202	0.9004750145
330	204.3000864	0.9006665132
331	204.2042037	0.9007597303
332	204.0561533	0.9009035789
333	203.874951	0.9010794964
334	203.7495321	0.9012011659
335	203.5982042	0.9013478702
336	203.4624671	0.9014793673
337	203.2850251	0.9016511344
338	203.1791157	0.9017535852
339	203.0687102	0.9018603284
340	202.7997833	0.902120092
341	202.612252	0.9023010296
342	202.4992137	0.9024100126
343	202.3465831	0.902557071
344	202.2075951	0.9026908884
345	201.9900594	0.9029001468
346	201.9370591	0.9029510963
347	201.8598618	0.9030252826
348	201.7581352	0.9031229981
349	201.5288588	0.9033430536
350	201.3169	0.9035462654
351	201.1328324	0.9037225634
352	201.0467171	0.9038049884
353	200.9298499	0.9039167911
354	200.7620763	0.9040771803
355	200.7264081	0.9041112613
356	200.5914894	0.9042401216
357	200.4600553	0.9043655705
358	200.3535989	0.904467119
359	200.2992218	0.9045189682
360	200.1397904	0.9046709071
361	200.0218201	0.9047832554
362	199.8773806	0.9049207213
363	199.7040202	0.9050855807
364	199.5333887	0.9052477054
365	199.4860199	0.905292688
366	199.3208629	0.9054494419
367	199.1826601	0.9055805132
368	199.0548975	0.9057016021
369	198.9639479	0.9057877537
370	198.7255042	0.9060134313
371	198.5944849	0.9061373207
372	198.5439976	0.9061850388
373	198.3749375	0.9063447375
374	198.2446131	0.9064677527
375	198.0906099	0.9066130142
376	197.9572046	0.906738756
377	197.520859	0.9071494436
378	197.3610609	0.9072996185
379	197.2328179	0.9074200506
380	197.0579738	0.9075841195
381	197.0217906	0.9076180547
382	196.9702081	0.9076664216
383	196.8006436	0.9078253264
384	196.6868654	0.9079318752
385	196.5520593	0.9080580361
386	196.4245472	0.9081772911
387	196.3893654	0.9082101811
388	196.2723328	0.9083195475
389	196.1358049	0.9084470498
390	196.0732145	0.9085054727
391	195.8922124	0.9086743184
392	195.5290298	0.9090126387
393	195.4795095	0.9090587204
394	195.4031763	0.9091297302
395	195.3236655	0.9092036665
396	195.2686741	0.9092547849
397	195.165681	0.9093504855
398	195.067448	0.9094417161
399	194.9595311	0.9095418872
400	194.8012801	0.9096886795
401	194.6736836	0.9098069502
402	194.6393002	0.9098388072
403	194.4963136	0.9099712276
404	194.3928096	0.9100670223
405	194.2475862	0.9102013431
406	194.1537734	0.9102880595
407	194.0260618	0.9104060432
408	193.9756458	0.9104525976
409	193.811922	0.9106036975
410	193.774119	0.9106385676
411	193.7271713	0.9106818634
412	193.6650571	0.9107391299
413	193.5381469	0.9108560782
414	193.4108611	0.9109732956
415	193.3219636	0.9110551156
416	193.0485356	0.9113065389
417	193.0003753	0.9113507866
418	192.8254375	0.9115114191
419	192.6951839	0.9116309268
420	192.5856057	0.9117314023
421	192.4960829	0.911813446
422	192.4006316	0.9119008809
423	192.2658782	0.9120242432
424	192.2141059	0.912071616
425	192.1183319	0.9121592179
426	192.0715276	0.9122020126
427	191.9359724	0.9123258964
428	191.8467392	0.9124073988
429	191.6809895	0.9125586881
430	191.4898599	0.9127329807
431	191.3495421	0.9128608269
432	191.2423576	0.9129584217
433	191.1612982	0.9130321924
434	190.9855121	0.9131920647
435	190.8506393	0.9133146279
436	190.7453383	0.913410258
437	190.6701252	0.9134785313
438	190.5422821	0.9135945166
439	190.503859	0.9136293606
440	190.3903123	0.9137322895
441	190.2609782	0.9138494548
442	190.1200571	0.9139770263
443	190.0915344	0.9140028355
444	189.9832845	0.9141007518
445	189.6437	0.9144075575
446	189.5219042	0.9145174632
447	189.3945678	0.914632293
448	189.3389081	0.9146824617
449	189.2711938	0.914743476
450	189.2109275	0.9147977607
451	189.0891217	0.9149074245
452	189.0090865	0.914979443
453	188.8383215	0.9151330015
454	188.7114006	0.9152470438
455	188.6638302	0.9152897675
456	188.5176514	0.9154209855
457	188.4214158	0.9155073162
458	188.3027384	0.9156137183
459	187.9891443	0.9158945533
460	187.8933561	0.9159802419
461	187.8151323	0.9160501855
462	187.6536855	0.9161944509
463	187.5773976	0.9162625769
464	187.4698369	0.9163585828
465	187.2403308	0.9165632501
466	187.1385272	0.9166539554
467	187.0942645	0.9166933774
468	187.0620122	0.9167220966
469	186.8979826	0.9168680808
470	186.7228384	0.9170238155
471	186.6412481	0.9170963142
472	186.6140538	0.9171204711
473	186.5583572	0.917169936
474	186.4565976	0.9172602718
475	186.3822779	0.9173262171
476	185.9968923	0.9176677555
477	185.8459664	0.9178013171
478	185.7266652	0.9179068158
479	185.6542823	0.9179707914
480	185.6149083	0.9180055815
481	185.5223053	0.918087375
482	185.462141	0.9181404943
483	185.3957748	0.9181990694
484	185.2669999	0.9183126669
485	185.2258559	0.9183489451
486	185.109698	0.9184513222
487	185.0096876	0.918539416
488	184.650605	0.9188553204
489	184.5775362	0.918919528
490	184.4408298	0.9190395871
491	184.3632498	0.9191076804
492	184.229978	0.9192245883
493	184.128711	0.9193133648
494	184.0591055	0.9193743565
495	184.0313337	0.9193986852
496	183.8553687	0.9195527484
497	183.7037838	0.9196853478
498	183.6160038	0.9197620837
499	183.5675546	0.9198044215
500	183.4202991	0.9199330336
501	183.3778907	0.9199700537
502	183.2346306	0.9200950483
503	183.1201849	0.9201948321
504	183.041598	0.9202633149
505	182.9651297	0.9203299233
506	182.9397938	0.9203519862
507	182.9010229	0.9203857427
508	182.8144146	0.9204611236
509	182.6920923	0.9205675279
510	182.6512318	0.9206030553
511	182.5474766	0.9206932327
512	182.496566	0.9207374622
513	182.3550681	0.9208603262
514	182.238167	0.9209617608
515	182.1373085	0.921049223
516	182.0462398	0.921128154
517	181.9735493	0.921191128
518	181.9621345	0.9212010147
519	181.8856244	0.9212672665
520	181.7813179	0.9213575427
521	181.7429301	0.921390754
522	181.7085688	0.9214204757
523	181.6545644	0.9214671771
524	181.6487705	0.9214721865
525	181.6021522	0.9215124881
526	181.5375996	0.9215682768
527	181.4793838	0.921618572
528	181.422849	0.9216673995
529	181.3903133	0.9216954927
530	181.3197029	0.9217564445
531	181.2251402	0.9218380352
532	181.0665138	0.9219748056
533	181.016826	0.9220176227
534	180.9143729	0.9221058717
535	180.720682	0.9222725727
536	180.4764758	0.9224824955
537	180.4139138	0.9225362289
538	180.3854183	0.9225606971
539	180.2818348	0.9226496081
540	180.1958791	0.9227233496
541	180.131243	0.9227787778
542	180.1072758	0.9227993256
543	179.979986	0.9229084093
544	179.9164593	0.922962821
545	179.8367755	0.9230310444
546	179.7135805	0.9231364616
547	179.6593005	0.9231828857
548	179.5438182	0.9232816078
549	179.283843	0.9235036197
550	179.2434538	0.9235380822
551	179.2128315	0.9235642057
552	179.14455	0.92362244
553	179.0893372	0.9236695122
554	179.0429063	0.9237090861
555	178.7177756	0.9239859135
556	178.6736156	0.9240234741
557	178.6653793	0.9240304785
558	178.5561734	0.9241233201
559	178.51723	0.9241564141
560	178.5068513	0.9241652327
561	178.4696269	0.9241968573
562	178.4137989	0.9242442747
563	178.358933	0.9242908604
564	178.2946171	0.9243454517
565	178.1514466	0.924466904
566	177.9808316	0.9246115104
567	177.9131735	0.9246688162
568	177.8568375	0.9247165157
569	177.7588433	0.9247994511
570	177.6741794	0.9248710678
571	177.6020251	0.9249320758
572	177.5745005	0.924955342
573	177.546738	0.9249788055
574	177.4861459	0.9250300023
575	177.3859891	0.9251145908
576	177.3480327	0.9251466348
577	177.2438172	0.9252345815
578	177.1524729	0.9253116238
579	177.0308883	0.92541411
580	176.9720478	0.9254636826
581	176.8614593	0.9255568078
582	176.8013741	0.9256073804
583	176.7208261	0.9256751493
584	176.5670866	0.9258044119
585	176.4921644	0.9258673649
586	176.4104018	0.9259360351
587	176.3720074	0.9259682705
588	176.3420527	0.9259934152
589	176.2978624	0.9260305018
590	176.2659808	0.9260572526
591	176.178063	0.9261309964
592	176.1416669	0.926161514
593	176.0525322	0.9262362255
594	176.0167699	0.9262661903
595	175.8387082	0.9264152957
596	175.8160666	0.9264342446
597	175.7102967	0.9265227314
598	175.4344386	0.926753263
599	175.3383644	0.9268334661
600	175.2428757	0.9269131369
601	175.2088962	0.9269414772
602	175.1133189	0.927021163
603	175.0734062	0.9270544266
604	174.9537598	0.9271540956
605	174.9209589	0.9271814078
606	174.8602843	0.9272319161
607	174.8321536	0.9272553274
608	174.808942	0.9272746419
609	174.749774	0.9273238646
610	174.6857824	0.9273770814
611	174.3922306	0.9276209556
612	174.3432371	0.9276616181
613	174.2530989	0.9277363988
614	174.1975107	0.9277824969
615	174.1073083	0.9278572685
616	173.8116022	0.9281021166
617	173.6031179	0.9282744939
618	173.5270759	0.9283373149
619	173.5033156	0.9283569384
620	173.4023652	0.9284402832
621	173.3507938	0.9284828418
622	173.2813327	0.9285401438
623	173.2632299	0.9285550739
624	173.0130461	0.928761251
625	172.9587922	0.9288059225
626	172.9146041	0.9288422956
627	172.6837613	0.9290321613
628	172.651166	0.9290589502
629	172.6084522	0.9290940474
630	172.561347	0.9291327429
631	172.5185649	0.9291678779
632	172.4620955	0.9292142404
633	172.4274535	0.9292426747
634	172.35843	0.9292993122
635	172.2917619	0.9293539956
636	172.229733	0.9294048547
637	172.1853701	0.9294412178
638	172.1445916	0.9294746346
639	172.0820899	0.9295258375
640	172.079394	0.9295280457
641	172.0472343	0.9295543841
642	171.9740443	0.9296143073
643	171.6733679	0.9298602144
644	171.5930722	0.9299258112
645	171.4884868	0.9300112051
646	171.423134	0.9300645391
647	171.3309984	0.9301396961
648	171.1463842	0.930290168
649	171.055836	0.9303639111
650	171.0057691	0.9304046692
651	170.9573194	0.9304440994
652	170.9072984	0.9304847966
653	170.8597538	0.930523468
654	170.8311495	0.9305467287
655	170.7622948	0.9306027047
656	170.7594973	0.9306049785
657	170.6870923	0.9306638154
658	170.6666382	0.9306804321
659	170.5951266	0.9307385115
660	170.5546937	0.9307713391
661	170.4841743	0.9308285753
662	170.4013246	0.9308957891
663	170.3109151	0.9309690986
664	170.2715575	0.931001
665	170.2202081	0.9310426103
666	170.1369389	0.9311100596
667	170.1306067	0.9311151874
668	170.0932848	0.9311454069
669	170.0087279	0.931213848
670	169.8898232	0.9313100329
671	169.8185213	0.9313676785
672	169.77493	0.9314029089
673	169.7118795	0.9314538502
674	169.6477245	0.9315056644
675	169.6283499	0.9315213083
676	169.5003264	0.9316246351
677	169.4511948	0.9316642681
678	169.4377414	0.9316751185
679	169.3064782	0.9317809399
680	169.2673152	0.9318124963
681	168.9596122	0.9320601806
682	168.8395426	0.932156708
683	168.7673884	0.9322146818
684	168.7069466	0.9322632259
685	168.6587136	0.932301952
686	168.6059513	0.9323443019
687	168.5713253	0.9323720875
688	168.5015524	0.9324280593
689	168.4439104	0.9324742822
690	168.395121	0.9325133939
691	168.3521252	0.9325478517
692	168.321691	0.9325722372
693	168.2076247	0.9326635936
694	168.0415865	0.9327964638
695	167.9804317	0.9328453692
696	167.9386376	0.9328787817
697	167.8874617	0.9329196831
698	167.8219609	0.9329720153
699	167.7466407	0.9330321674
700	167.6945992	0.933073713
701	167.551364	0.9331879934
702	167.5188813	0.9332138962
703	167.4701777	0.9332527247
704	167.4219263	0.9332911815
705	167.307409	0.9333824086
706	167.2541472	0.9334248169
707	167.1620082	0.9334981481
708	167.1307387	0.9335230256
709	167.0914859	0.9335542479
710	167.0899312	0.9335554844
711	167.0875266	0.9335573968
712	167.0312375	0.9336021561
713	166.9914393	0.9336337933
714	166.9218306	0.93368911
715	166.8938434	0.9337113443
716	166.8556557	0.9337416764
717	166.7996711	0.9337861319
718	166.7389555	0.9338343273
719	166.6717188	0.9338876784
720	166.5534423	0.9339814767
721	166.4932665	0.9340291731
722	166.4433928	0.9340686908
723	166.3615325	0.9341335277
724	166.2639942	0.9342107405
725	166.1885856	0.934270404
726	166.1164313	0.9343274674
727	166.0898684	0.9343484686
728	165.9919552	0.9344258514
729	165.9505404	0.9344585687
730	165.9099418	0.9344906332
731	165.8650162	0.9345261061
732	165.7612213	0.9346080249
733	165.7346151	0.9346290152
734	165.524658	0.9347945378
735	165.4766768	0.934832335
736	165.3897103	0.9349008149
737	165.3504526	0.9349317157
738	165.2980111	0.9349729825
739	165.2532891	0.9350081643
740	165.2054906	0.9350457558
741	165.1551489	0.9350853357
742	164.944947	0.9352504714
743	164.8936042	0.9352907746
744	164.8605758	0.9353166947
745	164.8209032	0.9353478222
746	164.7152234	0.9354307029
747	164.6643394	0.9354705903
748	164.6208982	0.9355046338
749	164.5931888	0.935526344
750	164.5269147	0.9355782546
751	164.4838707	0.9356119587
752	164.2858654	0.9357668857
753	164.2392916	0.9358032997
754	164.1887108	0.9358428349
755	164.1312118	0.9358877628
756	164.096856	0.9359145999
757	164.0386752	0.935960035
758	163.9893529	0.9359985396
759	163.9569187	0.9360238538
760	163.9517946	0.9360278527
761	163.9063036	0.9360633478
762	163.8612646	0.9360984807
763	163.7574049	0.93617946
764	163.6934621	0.9362292907
765	163.6614556	0.936254226
766	163.5946953	0.9363062214
767	163.520913	0.9363636611
768	163.467319	0.9364053679
769	163.2638969	0.9365635464
770	163.2609788	0.936565814
771	163.2035604	0.9366104254
772	163.1851342	0.9366247383
773	163.1301352	0.9366674504
774	163.0812651	0.9367053907
775	163.0299515	0.9367452158
776	162.9667034	0.9367942862
777	162.9302791	0.9368225369
778	162.892963	0.9368514729
779	162.8418493	0.936891097
780	162.8341242	0.9368970846
781	162.8281321	0.9369017287
782	162.7999294	0.9369235847
783	162.7975493	0.936925429
784	162.7405052	0.9369696238
785	162.705308	0.9369968851
786	162.6573085	0.9370340525
787	162.5837786	0.9370909677
788	162.5668026	0.9371041041
789	162.5096992	0.9371482822
790	162.5057644	0.9371513257
791	162.4443687	0.937198806
792	162.3823118	0.9372467794
793	162.3766312	0.9372511699
794	162.3493407	0.9372722604
795	162.3433829	0.9372768642
796	162.3097421	0.9373028565
797	162.2861117	0.9373211111
798	162.1613775	0.9374174249
799	162.1079323	0.9374586701
800	162.0484286	0.9375045748
801	161.8433936	0.9376626219
802	161.8039715	0.9376929867
803	161.7798207	0.9377115851
804	161.7354015	0.937745785
805	161.7028107	0.9377708718
806	161.6684432	0.9377973207
807	161.6253715	0.9378304603
808	161.5743401	0.9378697128
809	161.541632	0.9378948648
810	161.4906781	0.9379340373
811	161.4732023	0.9379474696
812	161.4358143	0.937976202
813	161.4102865	0.937995816
814	161.3965361	0.9380063797
815	161.3254194	0.9380610006
816	161.3023575	0.938078708
817	161.2779461	0.9380974489
818	161.2736937	0.9381007132
819	161.2574982	0.9381131447
820	161.1869272	0.9381672999
821	161.1519787	0.93819411
822	161.1484284	0.9381968333
823	161.1172198	0.9382207691
824	161.112972	0.9382240265
825	161.0423287	0.9382781886
826	161.0413602	0.9382789309
827	161.005288	0.9383065781
828	160.9790421	0.9383266901
829	160.9744597	0.9383302012
830	160.9463357	0.938351748
831	160.903669	0.9383844295
832	160.8994287	0.9383876769
833	160.8577504	0.9384195922
834	160.8120827	0.9384545527
835	160.799426	0.9384642401
836	160.7329227	0.9385151294
837	160.7279438	0.9385189385
838	160.6794746	0.9385560134
839	160.6092049	0.9386097441
840	160.6053521	0.9386126894
841	160.5885925	0.9386255006
842	160.4902547	0.938700644
843	160.4235569	0.9387515839
844	160.3856866	0.9387804976
845	160.2159153	0.9389100331
846	160.1718561	0.9389436278
847	160.0945907	0.9390025196
848	160.0594939	0.9390292611
849	160.0040811	0.9390714701
850	159.9519784	0.9391111444
851	159.9482959	0.939113948
852	159.9045119	0.9391472771
853	159.8663563	0.9391763144
854	159.8611184	0.9391803
855	159.8422569	0.939194651
856	159.7395102	0.9392727973
857	159.6805099	0.9393176486
858	159.6300519	0.939355993
859	159.6264998	0.9393586919
860	159.5920213	0.9393848855
861	159.5760087	0.9393970484
862	159.5219895	0.9394380718
863	159.5198937	0.9394396631
864	159.423119	0.9395131202
865	159.3567297	0.9395634873
866	159.326778	0.9395862037
867	159.3068852	0.9396012887
868	159.3035225	0.9396038386
869	159.2320198	0.9396580435
870	159.1430116	0.939725485
871	159.0782797	0.9397745088
872	159.0367001	0.9398059879
873	158.9974764	0.9398356759
874	158.9649746	0.9398602706
875	158.961646	0.9398627891
876	158.8412928	0.9399538169
877	158.7779164	0.9400017233
878	158.7139094	0.9400500869
879	158.7088891	0.9400538794
880	158.667078	0.9400854603
881	158.6233912	0.940118449
882	158.5999289	0.9401361621
883	158.5856557	0.9401469365
884	158.5823972	0.9401493962
885	158.5808601	0.9401505563
886	158.5338913	0.9401860038
887	158.5162175	0.9401993395
888	158.471105	0.9402333723
889	158.4544496	0.9402459346
890	158.4309498	0.9402636571
891	158.3940313	0.9402914941
892	158.3764547	0.9403047448
893	158.336292	0.9403350172
894	158.3330745	0.9403374421
895	158.2419682	0.940406083
896	158.1830143	0.9404504788
897	158.0701557	0.940535422
898	158.0310189	0.9405648641
899	157.9664768	0.9406134025
900	157.9205753	0.9406479103
901	157.8969925	0.9406656355
902	157.7995893	0.940738817
903	157.784005	0.9407505217
904	157.7046384	0.9408101126
905	157.6473081	0.9408531394
906	157.5886925	0.9408971145
907	157.5509427	0.9409254269
908	157.4506664	0.9410006013
909	157.4329289	0.9410138936
910	157.3700743	0.9410609842
911	157.316344	0.941101224
912	157.3132241	0.9411035602
913	157.2698841	0.9411360078
914	157.1860292	0.9411987626
915	157.1429936	0.9412309563
916	157.1153316	0.9412516448
917	157.0972796	0.941265144
918	157.029992	0.9413154476
919	156.945693	0.9413784384
920	156.8135708	0.941477096
921	156.7655585	0.941512927
922	156.6972005	0.9415639228
923	156.6744452	0.9415808934
924	156.6211529	0.9416206289
925	156.5907795	0.9416432696
926	156.503809	0.9417080742
927	156.4896142	0.9417186478
928	156.4733819	0.9417307379
929	156.4387142	0.941756555
930	156.4143365	0.9417747056
931	156.3788401	0.9418011297
932	156.3220734	0.9418433753
933	156.2968397	0.9418621492
934	156.2551598	0.9418931525
935	156.2235013	0.9419166959
936	156.1377655	0.9419804309
937	156.0914048	0.9420148803
938	156.0231017	0.9420656159
939	155.9625892	0.9421105461
940	155.8814276	0.9421707808
941	155.8260921	0.9422118305
942	155.7500437	0.9422682218
943	155.7349205	0.9422794327
