iter	Passed	Remaining
144	5808	34248
145	5832	34117
146	5860	34006
147	5927	34123
148	5986	34191
149	6021	34119
150	6045	33988
151	6069	33863
152	6100	33772
153	6153	33804
154	6176	33674
155	6201	33549
156	6229	33446
157	6263	33380
158	6308	33369
159	6395	33573
160	6497	33858
161	6533	33797
162	6562	33700
163	6589	33591
164	6614	33475
165	6639	33356
166	6666	33253
167	6693	33148
168	6717	33029
169	6735	32884
170	6761	32780
171	6787	32674
172	6812	32567
173	6842	32482
174	6867	32373
175	6890	32261
176	6915	32157
177	6943	32067
178	6969	31966
179	6998	31882
180	7022	31777
181	7047	31675
182	7072	31575
183	7099	31485
184	7127	31399
185	7151	31299
186	7176	31201
187	7204	31117
188	7233	31038
189	7258	30944
190	7284	30852
191	7311	30769
192	7342	30702
193	7368	30611
194	7400	30550
195	7432	30488
196	7456	30395
197	7480	30299
198	7505	30208
199	7528	30115
200	7546	29998
201	7570	29908
202	7597	29830
203	7626	29758
204	7654	29682
205	7682	29610
206	7709	29534
207	7739	29468
208	7764	29384
209	7787	29295
210	7810	29205
211	7843	29155
212	7881	29121
213	7960	29239
214	8016	29269
215	8040	29185
216	8064	29097
217	8082	28994
218	8124	28975
219	8154	28912
220	8178	28828
221	8214	28786
222	8290	28886
223	8333	28868
224	8357	28786
225	8381	28706
226	8417	28665
227	8501	28784
228	8558	28813
229	8582	28732
230	8605	28647
231	8629	28565
232	8652	28483
233	8677	28404
234	8747	28476
235	8812	28527
236	8834	28441
237	8856	28354
238	8886	28296
239	8963	28383
240	9029	28435
241	9047	28340
242	9072	28261
243	9094	28177
244	9123	28114
245	9151	28050
246	9182	27993
247	9209	27927
248	9236	27857
249	9258	27776
250	9280	27694
251	9303	27615
252	9338	27571
253	9424	27679
254	9469	27665
255	9492	27587
256	9515	27510
257	9591	27583
258	9660	27639
259	9684	27564
260	9708	27489
261	9734	27418
262	9768	27373
263	9819	27375
264	9906	27475
265	9955	27470
266	9979	27398
267	10005	27328
268	10030	27256
269	10056	27188
270	10080	27117
271	10104	27043
272	10126	26967
273	10169	26945
274	10246	27014
275	10288	26989
276	10311	26913
277	10333	26836
278	10377	26818
279	10466	26914
280	10512	26899
281	10536	26827
282	10559	26752
283	10585	26687
284	10610	26619
285	10634	26547
286	10658	26479
287	10684	26415
288	10731	26402
289	10762	26349
290	10786	26279
291	10809	26209
292	10835	26144
293	10910	26199
294	10963	26201
295	10999	26160
296	11024	26095
297	11051	26034
298	11108	26044
299	11132	25976
300	11155	25904
301	11181	25842
302	11228	25829
303	11282	25830
304	11306	25764
305	11330	25697
306	11361	25647
307	11419	25656
308	11443	25590
309	11466	25521
310	11492	25460
311	11515	25392
312	11537	25324
313	11568	25274
314	11613	25255
315	11706	25338
316	11747	25311
317	11772	25248
318	11796	25183
319	11821	25121
320	11902	25177
321	11950	25162
322	11974	25098
323	11997	25032
324	12020	24966
325	12045	24903
326	12072	24846
327	12113	24816
328	12216	24916
329	12263	24898
330	12286	24833
331	12310	24768
332	12334	24707
333	12359	24644
334	12382	24579
335	12429	24563
336	12514	24620
337	12549	24578
338	12574	24518
339	12597	24454
340	12621	24392
341	12653	24345
342	12711	24347
343	12798	24407
344	12824	24348
345	12848	24286
346	12872	24224
347	12896	24161
348	12920	24100
349	12942	24036
350	12966	23975
351	13015	23959
352	13114	24037
353	13168	24030
354	13194	23972
355	13218	23912
356	13245	23855
357	13307	23864
358	13409	23942
359	13445	23903
360	13469	23841
361	13493	23782
362	13548	23774
363	13627	23809
364	13652	23751
365	13674	23687
366	13700	23630
367	13742	23601
368	13845	23675
369	13906	23677
370	13930	23618
371	13953	23555
372	13982	23503
373	14075	23559
374	14130	23550
375	14155	23492
376	14178	23430
377	14200	23367
378	14223	23305
379	14255	23259
380	14343	23303
381	14395	23288
382	14425	23238
383	14449	23178
384	14474	23120
385	14497	23061
386	14529	23014
387	14603	23033
388	14630	22980
389	14654	22921
390	14681	22867
391	14705	22807
392	14727	22746
393	14750	22687
394	14777	22634
395	14843	22639
396	14926	22671
397	14961	22629
398	14984	22571
399	15012	22518
400	15034	22458
401	15059	22401
402	15084	22346
403	15108	22288
404	15130	22229
405	15154	22172
406	15182	22121
407	15236	22108
408	15303	22113
409	15333	22065
410	15357	22008
411	15407	21989
412	15446	21954
413	15473	21902
414	15537	21901
415	15604	21906
416	15628	21850
417	15653	21794
418	15676	21737
419	15707	21691
420	15785	21710
421	15833	21686
422	15859	21633
423	15883	21577
424	15912	21528
425	15939	21477
426	16004	21476
427	16095	21510
428	16124	21462
429	16150	21408
430	16174	21352
431	16200	21300
432	16224	21245
433	16247	21188
434	16270	21132
435	16316	21106
436	16415	21148
437	16475	21139
438	16500	21086
439	16522	21028
440	16547	20975
441	16572	20921
442	16597	20869
443	16646	20846
444	16751	20892
445	16802	20871
446	16826	20816
447	16849	20761
448	16888	20724
449	16976	20749
450	17022	20721
451	17049	20670
452	17071	20614
453	17095	20559
454	17121	20508
455	17184	20500
456	17269	20518
457	17300	20473
458	17322	20417
459	17346	20362
460	17371	20310
461	17395	20257
462	17419	20203
463	17442	20149
464	17467	20097
465	17491	20044
466	17517	19993
467	17570	19973
468	17665	20001
469	17706	19966
470	17729	19912
471	17753	19859
472	17781	19811
473	17869	19829
474	17923	19810
475	17949	19759
476	17971	19705
477	17994	19650
478	18016	19596
479	18040	19543
480	18063	19491
481	18089	19440
482	18112	19387
483	18137	19336
484	18187	19312
485	18264	19316
486	18302	19279
487	18327	19228
488	18377	19204
489	18474	19228
490	18502	19181
491	18529	19131
492	18551	19078
493	18574	19026
494	18599	18974
495	18622	18922
496	18689	18914
497	18746	18896
498	18773	18848
499	18846	18846
500	18907	18832
501	18935	18784
502	18961	18735
503	18986	18684
504	19010	18634
505	19037	18586
506	19124	18596
507	19176	18572
508	19200	18521
509	19222	18469
510	19247	18418
511	19280	18376
512	19338	18358
513	19401	18344
514	19429	18297
515	19451	18245
516	19480	18199
517	19532	18175
518	19562	18129
519	19588	18081
520	19611	18030
521	19639	17984
522	19709	17976
523	19796	17983
524	19870	17978
525	19895	17929
526	19922	17881
527	19944	17829
528	19968	17779
529	20024	17757
530	20078	17733
531	20105	17686
532	20145	17651
533	20204	17631
534	20230	17583
535	20254	17534
536	20282	17487
537	20361	17485
538	20403	17450
539	20430	17403
540	20506	17398
541	20579	17390
542	20605	17342
543	20632	17294
544	20656	17245
545	20681	17196
546	20745	17180
547	20827	17179
548	20867	17142
549	20891	17092
550	20915	17043
551	20943	16997
552	20978	16957
553	21045	16943
554	21073	16896
555	21098	16848
556	21131	16806
557	21225	16813
558	21269	16780
559	21294	16731
560	21319	16683
561	21378	16661
562	21461	16658
563	21506	16625
564	21529	16575
565	21551	16525
566	21580	16480
567	21646	16463
568	21671	16415
569	21694	16366
570	21716	16315
571	21743	16269
572	21777	16228
573	21815	16190
574	21905	16190
575	21980	16180
576	22004	16131
577	22032	16085
578	22056	16037
579	22079	15988
580	22107	15942
581	22184	15933
582	22260	15922
583	22287	15875
584	22311	15828
585	22379	15810
586	22412	15769
587	22437	15721
588	22459	15672
589	22511	15643
590	22575	15623
591	22599	15575
592	22623	15527
593	22664	15490
594	22720	15465
595	22744	15417
596	22767	15368
597	22793	15322
598	22874	15313
599	22935	15290
600	22963	15245
601	22985	15196
602	23009	15148
603	23034	15101
604	23058	15054
605	23080	15006
606	23105	14959
607	23129	14912
608	23153	14865
609	23177	14818
610	23255	14805
611	23313	14780
612	23339	14734
613	23364	14688
614	23404	14651
615	23468	14629
616	23566	14628
617	23594	14584
618	23616	14536
619	23641	14489
620	23665	14443
621	23695	14399
622	23765	14381
623	23860	14377
624	23885	14331
625	23909	14284
626	23932	14237
627	23961	14193
628	24032	14174
629	24088	14147
630	24113	14101
631	24135	14053
632	24167	14011
633	24217	13980
634	24255	13942
635	24280	13896
636	24305	13850
637	24361	13822
638	24457	13817
639	24491	13776
640	24515	13730
641	24538	13683
642	24561	13636
643	24593	13595
644	24616	13548
645	24639	13502
646	24662	13455
647	24687	13410
648	24711	13364
649	24774	13340
650	24858	13326
651	24887	13283
652	24915	13239
653	24941	13195
654	24971	13152
655	24996	13108
656	25021	13063
657	25044	13017
658	25070	12972
659	25102	12931
660	25160	12903
661	25192	12862
662	25215	12817
663	25240	12772
664	25276	12733
665	25360	12718
666	25425	12693
667	25455	12651
668	25477	12605
669	25501	12560
670	25524	12515
671	25546	12469
672	25570	12424
673	25595	12380
674	25669	12359
675	25717	12326
676	25773	12296
677	25883	12292
678	25924	12256
679	25946	12209
680	25970	12165
681	26001	12124
682	26090	12109
683	26145	12079
684	26167	12033
685	26191	11988
686	26214	11943
687	26239	11899
688	26315	11878
689	26376	11850
690	26404	11807
691	26426	11761
692	26449	11716
693	26478	11675
694	26561	11656
695	26642	11636
696	26667	11592
697	26691	11548
698	26716	11504
699	26738	11459
700	26761	11414
701	26816	11383
702	26891	11361
703	26949	11330
704	26976	11287
705	26999	11243
706	27022	11198
707	27046	11154
708	27079	11114
709	27142	11086
710	27178	11047
711	27207	11005
712	27230	10960
713	27255	10917
714	27301	10882
715	27387	10863
716	27420	10822
717	27444	10778
718	27471	10736
719	27494	10692
720	27517	10648
721	27540	10604
722	27563	10560
723	27596	10520
724	27640	10484
725	27668	10442
726	27693	10399
727	27717	10356
728	27752	10316
729	27873	10309
730	27908	10269
731	27934	10227
732	27958	10184
733	27983	10141
734	28006	10097
735	28031	10054
736	28060	10013
737	28101	9976
738	28191	9956
739	28232	9919
740	28256	9876
741	28282	9834
742	28315	9794
743	28371	9762
744	28462	9742
745	28487	9699
746	28511	9656
747	28535	9613
748	28559	9570
749	28619	9539
750	28677	9508
751	28707	9467
752	28731	9424
753	28755	9381
754	28785	9341
755	28835	9306
756	28864	9265
757	28893	9224
758	28918	9182
759	28943	9140
760	28966	9097
761	28990	9054
762	29013	9012
763	29053	8974
764	29125	8947
765	29165	8909
766	29190	8867
767	29215	8825
768	29263	8790
769	29351	8767
770	29384	8727
771	29407	8685
772	29430	8642
773	29463	8603
774	29512	8568
775	29576	8537
776	29630	8503
777	29654	8461
778	29676	8419
779	29700	8377
780	29749	8342
781	29805	8308
782	29851	8273
783	29881	8232
784	29905	8190
785	29926	8148
786	29950	8105
787	29971	8063
788	29995	8021
789	30021	7980
790	30098	7952
791	30163	7921
792	30196	7882
793	30219	7840
794	30240	7797
795	30262	7755
796	30298	7717
797	30352	7683
798	30409	7650
799	30454	7613
800	30480	7572
801	30504	7531
802	30527	7489
803	30554	7448
804	30624	7418
805	30651	7377
806	30674	7336
807	30697	7294
808	30720	7252
809	30764	7216
810	30859	7191
811	30914	7157
812	30937	7116
813	30961	7074
814	30991	7034
815	31072	7006
816	31133	6973
817	31158	6932
818	31185	6892
819	31207	6850
820	31231	6809
821	31269	6771
822	31371	6747
823	31411	6709
824	31436	6668
825	31458	6626
826	31481	6585
827	31504	6544
828	31590	6516
829	31657	6483
830	31681	6443
831	31703	6401
832	31727	6360
833	31751	6319
834	31779	6279
835	31833	6244
836	31908	6214
837	31990	6184
838	32012	6143
839	32049	6104
840	32109	6070
841	32133	6029
842	32156	5988
843	32181	5948
844	32222	5910
845	32271	5874
846	32296	5833
847	32319	5793
848	32336	5751
849	32360	5710
850	32383	5669
851	32411	5630
852	32465	5594
853	32490	5554
854	32512	5513
855	32536	5473
856	32568	5434
857	32627	5399
858	32733	5372
859	32781	5336
860	32804	5296
861	32829	5255
862	32854	5215
863	32895	5177
864	32995	5149
865	33038	5112
866	33060	5071
867	33084	5031
868	33107	4990
869	33137	4951
870	33194	4916
871	33265	4883
872	33291	4843
873	33315	4802
874	33339	4762
875	33365	4723
876	33403	4684
877	33507	4655
878	33568	4620
879	33591	4580
880	33613	4540
881	33638	4500
882	33692	4464
883	33788	4433
884	33824	4395
885	33849	4355
886	33872	4315
887	33895	4275
888	33919	4235
889	33941	4194
890	33963	4154
891	33988	4115
892	34060	4081
893	34119	4045
894	34141	4005
895	34165	3965
896	34196	3926
897	34252	3890
898	34297	3853
899	34322	3813
900	34346	3773
901	34381	3735
902	34445	3700
903	34485	3662
904	34509	3622
905	34536	3583
906	34588	3546
907	34631	3508
908	34657	3469
909	34682	3430
910	34705	3390
911	34743	3352
912	34819	3317
913	34865	3280
914	34890	3241
915	34911	3201
916	34935	3162
917	34959	3122
918	34983	3083
919	35015	3044
920	35094	3010
921	35142	2973
922	35166	2933
923	35200	2895
924	35234	2856
925	35257	2817
926	35280	2778
927	35303	2739
928	35331	2700
929	35412	2665
930	35454	2627
931	35477	2588
932	35502	2549
933	35528	2510
934	35603	2475
935	35695	2440
936	35725	2402
937	35747	2362
938	35773	2323
939	35803	2285
940	35876	2249
941	35955	2213
942	35982	2174
943	36007	2136
944	36030	2097
945	36056	2058
946	36079	2019
947	36103	1980
948	36155	1943
949	36268	1908
950	36311	1870
951	36335	1832
952	36359	1793
953	36384	1754
954	36413	1715
955	36437	1677
956	36462	1638
957	36489	1599
958	36514	1561
959	36539	1522
960	36569	1484
961	36599	1445
962	36633	1407
963	36669	1369
964	36700	1331
965	36743	1293
966	36779	1255
967	36810	1216
968	36840	1178
969	36872	1140
970	36911	1102
971	36941	1064
972	36973	1025
973	37006	987
974	37040	949
975	37074	911
976	37104	873
977	37131	835
978	37159	797
979	37185	758
980	37220	720
981	37256	682
982	37297	645
983	37334	607
984	37366	569
985	37405	531
986	37437	493
987	37474	455
988	37512	417
989	37543	379
990	37569	341
991	37597	303
992	37623	265
993	37649	227
994	37677	189
995	37711	151
996	37743	113
997	37774	75
998	37805	37
999	37840	0
