iter	RMSE	R2
114	274.3358089	0.8206495969
115	273.8041131	0.8213441285
116	273.1677021	0.8221736736
117	272.6190376	0.822887294
118	272.093249	0.8235698144
119	271.4832986	0.8243599336
120	270.8831377	0.8251356408
121	269.8926036	0.8264121501
122	269.3186556	0.8271496618
123	268.7738441	0.827848281
124	268.4622202	0.8282472447
125	267.9382907	0.828916974
126	266.513144	0.8307320934
127	265.862499	0.8315575603
128	264.7936141	0.8329092638
129	264.2989632	0.8335329525
130	263.8081566	0.8341506413
131	263.1105575	0.8350266066
132	262.7966961	0.8354199614
133	262.3288383	0.8360054445
134	261.8332948	0.8366244361
135	261.3870569	0.8371808378
136	260.8175161	0.8378896039
137	260.4286014	0.838372701
138	259.659222	0.8393262755
139	259.2027088	0.8398907476
140	258.827249	0.8403542539
141	258.4914286	0.8407682561
142	258.2619817	0.841050811
143	257.5572899	0.8419170429
144	256.2607313	0.8435046346
145	255.7667423	0.8441073994
146	255.4418068	0.8445032512
147	254.9543993	0.8450960906
148	254.5975809	0.845529375
149	254.1983513	0.8460134401
150	253.8147683	0.8464778181
151	253.5190886	0.8468352989
152	253.0900196	0.8473533081
153	252.1688823	0.8484624209
154	251.1116535	0.8497304128
155	250.7296742	0.8501872312
156	250.2189672	0.8507969118
157	249.8703764	0.8512123447
158	249.3009184	0.8518897501
159	249.0334282	0.8522074126
160	248.8242482	0.8524555903
161	248.0185084	0.8534095963
162	247.6850247	0.8538035399
163	247.2553554	0.8543103258
164	247.1144914	0.8544762805
165	246.5539702	0.8551357046
166	246.3321284	0.8553962762
167	245.8770654	0.8559300518
168	245.5912674	0.8562647798
169	245.2653976	0.8566459651
170	244.8901601	0.8570842712
171	244.8468516	0.8571348157
172	244.3946666	0.8576620173
173	244.191556	0.8578985065
174	243.7733495	0.8583848205
175	243.5845119	0.8586041382
176	243.3605557	0.8588640227
177	243.0979622	0.8591684384
178	242.8197895	0.8594905562
179	242.3821275	0.8599966124
180	241.6491424	0.8608420974
181	241.3116428	0.8612305361
182	241.0927591	0.8614821659
183	240.9502233	0.861645903
184	240.7472177	0.8618789372
185	240.3101947	0.8623799382
186	239.9977025	0.8627376195
187	239.7674948	0.8630008195
188	239.0725575	0.86379382
189	238.9879738	0.8638901823
190	238.0865188	0.8649150494
191	237.7321996	0.8653168159
192	237.5043655	0.8655748433
193	237.3119303	0.8657925879
194	237.0591345	0.8660783637
195	236.7637496	0.8664118989
196	236.6408268	0.8665505753
197	236.537632	0.8666669396
198	236.2755412	0.8669622501
199	235.9674879	0.86730893
200	235.6460516	0.8676701889
201	235.48994	0.8678454634
202	235.0847006	0.8682999045
203	234.9556117	0.8684445021
204	234.6799241	0.868753045
205	234.3705375	0.8690988717
206	233.9438233	0.8695750964
207	233.7066772	0.8698393828
208	233.5183155	0.8700491105
209	233.3895277	0.8701924096
210	233.1529094	0.8704554829
211	233.1255453	0.8704858892
212	232.7643951	0.8708868561
213	232.6483592	0.871015553
214	232.4941948	0.8711864395
215	232.1553606	0.8715616285
216	231.8951728	0.8718493614
217	231.6464365	0.8721241289
218	231.0796117	0.8727491723
219	230.9937349	0.8728437358
220	230.8573085	0.8729938902
221	230.7546496	0.8731068206
222	230.66091	0.8732098954
223	230.574513	0.8733048593
224	230.2801302	0.8736281653
225	230.0379596	0.8738938196
226	229.8190452	0.8741337219
227	229.6581946	0.8743098482
228	229.4419019	0.8745464873
229	229.1976997	0.8748133934
230	229.0767628	0.8749454687
231	228.9395215	0.8750952657
232	228.8546588	0.8751878474
233	228.5632299	0.8755055224
234	228.0655152	0.8760471254
235	228.0466734	0.8760676055
236	227.8998305	0.8762271582
237	227.8151188	0.8763191553
238	227.0829694	0.8771128458
239	226.4846464	0.877759564
240	226.3977181	0.8778533815
241	226.3704477	0.8778828057
242	226.0989352	0.8781755689
243	225.9120999	0.8783768232
244	225.8426561	0.878451584
245	225.6498043	0.8786590808
246	225.1742895	0.8791699486
247	225.048675	0.8793047222
248	224.8243714	0.8795451937
249	224.6790631	0.8797008479
250	224.3803113	0.8800205545
251	224.3364839	0.8800674202
252	224.1354212	0.8802823043
253	224.0629332	0.8803597279
254	223.8781609	0.880556968
255	223.7400096	0.8807043349
256	223.3411863	0.8811292521
257	223.1576875	0.8813245021
258	222.470885	0.8820538626
259	222.2565441	0.8822810249
260	222.1590588	0.8823842691
261	222.0587269	0.8824904808
262	221.9396919	0.8826164295
263	221.9038815	0.8826543065
264	221.6481911	0.8829245757
265	221.4781916	0.8831040955
266	221.3555454	0.8832335247
267	221.2298385	0.8833661094
268	221.156049	0.8834439012
269	221.0387498	0.883567509
270	220.9477988	0.8836633064
271	220.5345951	0.8840980317
272	220.380993	0.8842594267
273	220.2869359	0.8843582002
274	220.1229953	0.8845302606
275	220.0349231	0.884622642
276	219.4697175	0.8852146224
277	219.3824372	0.8853059016
278	219.1707287	0.8855271591
279	218.4002436	0.8863305929
280	218.1642809	0.8865760802
281	217.9795335	0.8867680997
282	217.3880226	0.8873817998
283	217.1324481	0.8876464457
284	217.0042326	0.8877790948
285	216.9414678	0.8878440015
286	216.8300403	0.887959185
287	216.7347439	0.8880576468
288	216.6149903	0.8881813169
289	216.1491668	0.8886617247
290	215.6836105	0.8891408236
291	215.5815638	0.8892457007
292	215.5025827	0.8893268383
293	215.4322278	0.8893990893
294	215.2499635	0.8895861557
295	215.182337	0.8896555237
296	214.9787089	0.8898642639
297	214.8408142	0.8900055082
298	214.6960469	0.8901536947
299	214.4435578	0.8904119079
300	214.3172771	0.8905409376
301	214.1684279	0.8906929294
302	213.8226429	0.8910456073
303	213.6482647	0.8912232453
304	213.1413925	0.8917387704
305	212.7968548	0.8920884906
306	212.7095466	0.8921770222
307	212.6186243	0.8922691799
308	212.4820373	0.8924075489
309	212.2393159	0.8926532174
310	212.1304542	0.8927633097
311	211.9387925	0.8929570007
312	211.7739616	0.8931234368
313	211.3609629	0.8935398887
314	211.2087432	0.8936931762
315	210.8581359	0.8940458227
316	210.6282475	0.8942767302
317	210.5488239	0.8943564473
318	210.4769231	0.8944285879
319	210.3428846	0.8945630076
320	210.2162942	0.8946898795
321	210.0629016	0.8948435107
322	209.8282329	0.8950783276
323	209.3801794	0.8955259349
324	209.2834034	0.8956224889
325	209.091621	0.8958136995
326	208.9529835	0.8959518145
327	208.6297984	0.8962734258
328	208.582111	0.8963208388
329	208.4806634	0.8964216667
330	208.1733136	0.8967268394
331	208.1146091	0.8967850769
332	207.8722539	0.8970253301
333	207.7459601	0.8971504178
334	207.2848778	0.8976064506
335	206.8028254	0.8980821405
336	206.6020254	0.8982799635
337	206.5337021	0.89834723
338	206.3264705	0.8985511201
339	206.1919636	0.8986833487
340	206.1060548	0.8987677572
341	205.9924614	0.8988793129
342	205.951204	0.898919815
343	205.8623902	0.8990069752
344	205.7777296	0.8990900246
345	205.7220177	0.8991446575
346	205.6261984	0.8992385866
347	205.4829291	0.899378948
348	205.3044049	0.8995537118
349	205.1914084	0.8996642496
350	205.0500421	0.8998024543
351	204.5816805	0.9002596607
352	204.4467647	0.9003911691
353	204.3786341	0.9004575461
354	204.2538373	0.9005790733
355	204.187291	0.9006438458
356	204.0959376	0.9007327299
357	203.9962085	0.9008297177
358	203.6117495	0.9012031656
359	203.4956138	0.9013158366
360	203.3798012	0.9014281301
361	203.2964094	0.9015089484
362	203.1659378	0.901635327
363	202.8775324	0.9019143971
364	202.7265225	0.9020603609
365	202.6561623	0.9021283328
366	202.5896794	0.9021925374
367	202.4815686	0.9022968983
368	201.9646289	0.9027951376
369	201.837317	0.9029176485
370	201.6162476	0.9031301978
371	201.1331512	0.9035938646
372	200.9618023	0.9037580548
373	200.8261474	0.903887943
374	200.6528253	0.9040537696
375	200.5074233	0.904192773
376	200.4600402	0.9042380493
377	200.317481	0.904374205
378	200.1726479	0.9045124334
379	200.1320466	0.9045511652
380	200.0628381	0.9046171689
381	200.0123421	0.9046653122
382	199.8578876	0.904812495
383	199.7971845	0.9048703091
384	199.7060952	0.9049570302
385	199.2592211	0.9053819018
386	199.2104868	0.9054281791
387	199.0447878	0.9055854392
388	198.7968568	0.905820499
389	198.6440702	0.9059652079
390	198.4291934	0.9061685361
391	198.3164014	0.9062751779
392	198.2056578	0.9063798241
393	198.0392894	0.9065369226
394	197.9692426	0.906603027
395	197.9002863	0.9066680794
396	197.8206294	0.9067431984
397	197.7479179	0.9068117413
398	197.57058	0.9069788065
399	197.3914852	0.9071473747
400	197.2610582	0.9072700394
401	197.0358856	0.9074816202
402	196.9294198	0.9075815755
403	196.7932623	0.907709328
404	196.5662814	0.9079221009
405	196.4759953	0.9080066672
406	196.3650418	0.9081105384
407	196.2656672	0.90820352
408	196.2013928	0.9082636345
409	195.914869	0.9085313743
410	195.8446689	0.9085969124
411	195.7920271	0.908646043
412	195.7275314	0.9087062188
413	195.6095519	0.9088162446
414	195.5380441	0.9088828994
415	195.3345886	0.9090724138
416	195.2144779	0.9091842016
417	195.0755666	0.9093134016
418	195.0206286	0.9093644735
419	194.7616118	0.9096050689
420	194.6373687	0.9097203623
421	194.5390793	0.9098115194
422	194.3913814	0.9099484132
423	194.3093414	0.9100244071
424	194.2425925	0.910086213
425	194.1476579	0.9101740809
426	193.9455421	0.9103610086
427	193.8465109	0.9104525269
428	193.7515704	0.9105402211
429	193.6055466	0.9106750157
430	193.4931007	0.9107787453
431	193.3543437	0.9109066634
432	193.2871032	0.9109686184
433	193.1044481	0.9111368071
434	192.9938027	0.911238612
435	192.9174337	0.9113088451
436	192.8967797	0.9113278349
437	192.8095356	0.9114080267
438	192.7309862	0.9114801957
439	192.6324825	0.9115706564
440	192.5485203	0.9116477265
441	192.5096764	0.9116833706
442	192.409042	0.9117756814
443	192.1557381	0.9120078208
444	192.0960532	0.9120624742
445	191.8609829	0.9122775631
446	191.7474368	0.9123813631
447	191.6262324	0.9124920964
448	191.5729759	0.9125407297
449	191.3933988	0.9127046184
450	191.3042854	0.9127858896
451	191.1514291	0.9129252059
452	191.1095094	0.9129633928
453	191.0776038	0.9129924518
454	191.0006662	0.9130625051
455	190.9285022	0.9131281862
456	190.8340674	0.9132141
457	190.7372678	0.9133021211
458	190.5212711	0.9134983685
459	190.2743685	0.9137224237
460	189.9844869	0.9139851099
461	189.9224726	0.9140412544
462	189.858497	0.9140991552
463	189.6209697	0.9143139576
464	189.5528354	0.9143755237
465	189.5122699	0.9144121682
466	189.406348	0.9145078146
467	189.3780858	0.9145333261
468	189.211827	0.914683326
469	188.9878566	0.9148851855
470	188.8764291	0.9149855235
471	188.6561133	0.9151837389
472	188.5964444	0.9152373825
473	188.5041983	0.9153202802
474	188.4004068	0.9154135048
475	188.2142562	0.915580575
476	188.1206919	0.9156644867
477	188.0403521	0.9157365048
478	187.9499253	0.9158175284
479	187.8206973	0.9159332506
480	187.7312049	0.9160133433
481	187.6311073	0.9161028822
482	187.5867754	0.9161425226
483	187.5002577	0.9162198572
484	187.4621416	0.9162539164
485	187.3839628	0.9163237524
486	187.3421586	0.9163610835
487	187.2534126	0.9164403061
488	187.1699019	0.9165148209
489	187.0496167	0.9166220903
490	186.97807	0.9166858624
491	186.8587806	0.9167921349
492	186.7336415	0.916903546
493	186.5998739	0.9170225566
494	186.56861	0.9170503592
495	186.5356847	0.9170796342
496	186.4350304	0.9171690974
497	186.352607	0.9172423208
498	186.2407942	0.9173416013
499	186.139604	0.9174313984
500	186.0837862	0.9174809108
501	185.945555	0.9176034628
502	185.8862047	0.9176560533
503	185.7973758	0.9177347334
504	185.7259852	0.9177979403
505	185.622515	0.9178895063
506	185.5485635	0.9179549185
507	185.505947	0.9179926021
508	185.4324438	0.918057577
509	185.3083617	0.9181672038
510	185.2252315	0.9182406085
511	185.175304	0.9182846791
512	185.0776594	0.9183708348
513	184.946569	0.9184864297
514	184.8635483	0.9185595945
515	184.7598411	0.9186509439
516	184.642698	0.9187540665
517	184.578442	0.9188106042
518	184.4431242	0.9189296034
519	184.3492944	0.9190120666
520	184.1644169	0.919174425
521	184.09134	0.9192385559
522	184.0256092	0.9192962182
523	183.9572316	0.9193561806
524	183.9186061	0.9193900426
525	183.7262947	0.9195585314
526	183.5857864	0.9196815227
527	183.5137275	0.9197445616
528	183.4446469	0.9198049718
529	183.3650555	0.9198745454
530	183.183645	0.9200330097
531	183.0979076	0.9201078478
532	183.0270761	0.9201696485
533	182.9043903	0.9202766356
534	182.814172	0.9203552639
535	182.7380466	0.9204215796
536	182.6823504	0.9204700812
537	182.6772757	0.9204744996
538	182.4977005	0.9206307729
539	182.4365673	0.9206839383
540	182.3677106	0.9207437992
541	182.3170901	0.920787792
542	182.2302543	0.92086323
543	182.1353848	0.9209456061
544	181.9669024	0.9210917953
545	181.8838627	0.9211637976
546	181.7745626	0.9212585198
547	181.6516566	0.9213649652
548	181.6308097	0.9213830129
549	181.5472492	0.9214553328
550	181.4872612	0.9215072307
551	181.339323	0.9216351443
552	181.235501	0.9217248509
553	181.1624296	0.9217879569
554	181.0881868	0.9218520485
555	180.977915	0.9219471943
556	180.9745273	0.9219501163
557	180.8392621	0.9220667459
558	180.7307292	0.922160263
559	180.634772	0.9222428976
560	180.5101545	0.9223501477
561	180.4350497	0.9224147498
562	180.3322811	0.9225031035
563	180.2868899	0.9225421119
564	180.2179009	0.922601381
565	180.2131205	0.9226054871
566	180.1468409	0.9226624055
567	180.0477958	0.9227474229
568	179.9132568	0.9228628323
569	179.9087875	0.9228666646
570	179.8443662	0.9229218942
571	179.7209472	0.9230276483
572	179.6563156	0.9230830002
573	179.5740852	0.9231533954
574	179.4758793	0.9232374245
575	179.4184524	0.9232865401
576	179.3277058	0.923364121
577	179.2098103	0.9234648534
578	179.1309028	0.9235322366
579	179.0918655	0.9235655617
580	179.0349564	0.9236141303
581	178.9540869	0.9236831212
582	178.9057796	0.923724318
583	178.80839	0.9238073386
584	178.7303573	0.9238738257
585	178.6782447	0.9239182116
586	178.6208193	0.9239671076
587	178.5951768	0.9239889363
588	178.589947	0.9239933879
589	178.4665531	0.9240983828
590	178.3929594	0.9241609685
591	178.3265028	0.9242174625
592	178.2233024	0.9243051502
593	178.1120319	0.9243996382
594	178.0505975	0.9244517813
595	177.970468	0.9245197651
596	177.8730408	0.9246023835
597	177.7924691	0.9246706742
598	177.7099611	0.924740574
599	177.6725232	0.9247722802
600	177.6697293	0.9247746461
601	177.6514366	0.9247901356
602	177.6305003	0.9248078616
603	177.5156437	0.9249050693
604	177.4522601	0.9249586864
605	177.3482404	0.9250466366
606	177.2886494	0.9250969985
607	177.2186459	0.9251561387
608	177.1790801	0.9251895541
609	177.0734418	0.925278735
610	177.0123712	0.9253302671
611	176.9782469	0.9253590539
612	176.9326256	0.9253975307
613	176.8747989	0.9254462873
614	176.808426	0.9255022298
615	176.767	0.9255371352
616	176.6756425	0.9256140838
617	176.6734999	0.925615888
618	176.5853006	0.9256901378
619	176.5154637	0.9257489031
620	176.4476498	0.9258059439
621	176.3677756	0.9258731009
622	176.3012878	0.9259289797
623	176.2991919	0.9259307407
624	176.1834262	0.926027983
625	176.1368221	0.9260671121
626	176.034517	0.9261529716
627	175.9818183	0.9261971795
628	175.9351218	0.9262363412
629	175.8765741	0.9262854272
630	175.7890051	0.926358814
631	175.7325516	0.9264061052
632	175.6846821	0.9264461936
633	175.6528595	0.9264728375
634	175.5990784	0.9265178554
635	175.5929772	0.9265229616
636	175.5640188	0.926547195
637	175.492777	0.9266067955
638	175.3707527	0.926708824
639	175.3259713	0.9267462494
640	175.3014069	0.9267667748
641	175.2149398	0.9268390013
642	175.1270766	0.9269123575
643	175.0810338	0.9269507834
644	174.9815124	0.9270338066
645	174.8724135	0.9271247654
646	174.8203495	0.9271681526
647	174.7302628	0.9272431952
648	174.6765661	0.9272879064
649	174.6746577	0.9272894952
650	174.60424	0.9273481079
651	174.5466426	0.9273960319
652	174.5108336	0.9274258189
653	174.4833958	0.9274486383
654	174.4174162	0.9275034975
655	174.3234703	0.9275815736
656	174.261542	0.9276330177
657	174.205445	0.9276796018
658	174.1502099	0.9277254556
659	174.0988271	0.9277680984
660	174.0192155	0.9278341434
661	173.8748001	0.927953872
662	173.8057009	0.928011124
663	173.7419644	0.9280639126
664	173.7272784	0.9280760732
665	173.6954068	0.9281024608
666	173.6565885	0.9281345932
667	173.5547069	0.9282188931
668	173.5286092	0.9282404792
669	173.4937536	0.928269304
670	173.4928977	0.9282700118
671	173.4426907	0.9283115216
672	173.3986253	0.9283479437
673	173.3725541	0.9283694885
674	173.3026012	0.9284272803
675	173.1943548	0.9285166623
676	173.1492743	0.92855387
677	173.0850371	0.9286068722
678	172.9980441	0.9286786189
679	172.9483651	0.9287195751
680	172.7796421	0.9288585851
681	172.7407689	0.9288905934
682	172.6698118	0.9289490009
683	172.6331405	0.928979177
684	172.5812046	0.9290219032
685	172.5788288	0.9290238574
686	172.523353	0.9290694809
687	172.4137353	0.9291595878
688	172.3620072	0.9292020889
689	172.2495616	0.9292944332
690	172.2105374	0.929326467
691	172.1159793	0.9294040572
692	172.0479989	0.9294598126
693	172.0135974	0.9294880191
694	171.9487473	0.929541176
695	171.9312826	0.9295554881
696	171.825674	0.9296420025
697	171.5390604	0.9298765279
698	171.474882	0.9299289891
699	171.4368376	0.9299600783
700	171.387441	0.9300004341
701	171.3216971	0.9300541272
702	171.3023486	0.9300699252
703	171.2237141	0.9301341118
704	171.1682705	0.9301793507
705	171.0641674	0.9302642536
706	171.0026149	0.9303144293
707	170.9993568	0.9303170847
708	170.9821829	0.9303310808
709	170.9383759	0.9303667758
710	170.880128	0.9304142232
711	170.7660723	0.9305070837
712	170.697309	0.9305630387
713	170.5668001	0.930669176
714	170.4594455	0.930756422
715	170.3979443	0.9308063787
716	170.3481391	0.9308468217
717	170.297687	0.9308877779
718	170.2887291	0.9308950485
719	170.2358889	0.9309379281
720	170.2059979	0.9309621786
721	170.2052022	0.930962824
722	170.1711862	0.9309904158
723	170.1333598	0.9310210919
724	170.0688625	0.9310733816
725	170.0666726	0.9310751567
726	169.8242215	0.9312715384
727	169.7306835	0.9313472279
728	169.6840981	0.9313849085
729	169.6066879	0.9314474989
730	169.5235247	0.931514709
731	169.5098539	0.9315257543
732	169.4582211	0.9315674625
733	169.3884828	0.9316237759
734	169.3438284	0.931659822
735	169.2268661	0.9317541917
736	169.2209125	0.9317589936
737	169.1148429	0.9318445152
738	169.0605326	0.9318882837
739	168.8731575	0.9320391808
740	168.6917019	0.9321851512
741	168.6224386	0.9322408281
742	168.5651088	0.9322868951
743	168.5266467	0.9323177922
744	168.4844645	0.9323516697
745	168.4299293	0.9323954555
746	168.3855186	0.932431102
747	168.3593634	0.9324520913
748	168.340675	0.9324670865
749	168.2746479	0.9325200521
750	168.2092775	0.9325724703
751	168.1826667	0.9325938028
752	168.0959748	0.9326632757
753	168.0558893	0.9326953871
754	168.0035504	0.9327373029
755	167.9816127	0.9327548679
756	167.9352899	0.93279195
757	167.8959209	0.9328234575
758	167.8126289	0.9328900926
759	167.7667194	0.9329268068
760	167.5698855	0.933084103
761	167.5335098	0.9331131518
762	167.4850525	0.9331518388
763	167.4389356	0.9331886469
764	167.362298	0.9332497927
765	167.2836797	0.9333124897
766	167.2151421	0.9333671234
767	167.1783186	0.9333964675
768	167.1528289	0.933416776
769	167.1209974	0.933442133
770	167.0643941	0.9334872112
771	167.0116122	0.9335292323
772	166.787809	0.9337072607
773	166.7206294	0.9337606533
774	166.6496944	0.9338170073
775	166.6068694	0.9338510179
776	166.5471468	0.9338984335
777	166.4994813	0.9339362643
778	166.3964056	0.9340180359
779	166.3061559	0.9340895908
780	166.2282603	0.9341513194
781	166.1967836	0.934176255
782	166.0701004	0.9342765649
783	165.9382369	0.9343808953
784	165.8868323	0.9344215442
785	165.7923547	0.9344962207
786	165.782498	0.9345040092
787	165.7509448	0.9345289383
788	165.7145557	0.9345576824
789	165.6715853	0.9345916169
790	165.6433664	0.934613897
791	165.4115845	0.9347967562
792	165.3905718	0.9348133211
793	165.3549655	0.9348413857
794	165.3205044	0.9348685418
795	165.2979632	0.9348863018
796	165.216775	0.9349502489
797	165.1734188	0.9349843852
798	165.1275409	0.9350204971
799	165.0629185	0.9350713464
800	165.0227953	0.935102908
801	164.9648575	0.9351484694
802	164.9539509	0.9351570444
803	164.914659	0.9351879318
804	164.8981539	0.9352009043
805	164.8218237	0.9352608805
806	164.7490846	0.9353180092
807	164.7120419	0.9353470925
808	164.6574991	0.9353899038
809	164.5950739	0.9354388846
810	164.5854129	0.9354464633
811	164.5560849	0.9354694673
812	164.5524666	0.9354723051
813	164.5347698	0.9354861836
814	164.4830293	0.935526752
815	164.4228222	0.9355739427
816	164.3919995	0.935598095
817	164.3700509	0.935615291
818	164.3334783	0.9356439392
819	164.3228325	0.9356522771
820	164.2536877	0.935706419
821	164.1855439	0.9357597548
822	164.0605755	0.9358575094
823	164.0037806	0.9359019117
824	163.8995083	0.9359833919
825	163.8494105	0.9360225208
826	163.7962317	0.9360640429
827	163.7456887	0.9361034946
828	163.4463555	0.9363368915
829	163.3764627	0.936391327
830	163.3169467	0.9364376622
831	163.2838069	0.9364634554
832	163.2025668	0.9365266635
833	163.1805575	0.9365437822
834	163.1315209	0.9365819143
835	162.9226622	0.9367441998
836	162.8739506	0.9367820194
837	162.8121747	0.9368299657
838	162.7104699	0.9369088626
839	162.634491	0.9369677706
840	162.5618611	0.9370240564
841	162.4568207	0.9371054148
842	162.4447513	0.9371147596
843	162.396023	0.9371524812
844	162.330211	0.9372034096
845	162.317696	0.9372130919
846	162.258424	0.9372589381
847	162.2225994	0.9372866399
848	162.1326765	0.9373561469
849	162.0868711	0.937391538
850	162.039152	0.9374283969
851	161.9889775	0.9374671408
852	161.8948153	0.9375398188
853	161.8388107	0.9375830254
854	161.7411026	0.9376583695
855	161.7169646	0.9376769756
856	161.688806	0.9376986775
857	161.6444241	0.9377328749
858	161.6106711	0.9377588762
859	161.5791787	0.9377831312
860	161.5640922	0.9377947489
861	161.4779654	0.9378610522
862	161.4378197	0.9378919456
863	161.4048203	0.9379173339
864	161.3854347	0.9379322459
865	161.3485621	0.9379606046
866	161.2912134	0.9380046985
867	161.2554123	0.9380322171
868	161.2287034	0.938052743
869	161.2104178	0.9380667936
870	161.1293319	0.9381290804
871	161.1008891	0.9381509216
872	161.0743974	0.9381712611
873	161.04561	0.9381933593
874	160.9868631	0.9382384433
875	160.9577084	0.9382608113
876	160.9373902	0.9382763973
877	160.6803635	0.9384733926
878	160.6059435	0.9385303721
879	160.5585782	0.9385666235
880	160.5124289	0.938601934
881	160.4635784	0.9386393002
882	160.4233543	0.9386700595
883	160.3727739	0.9387087272
884	160.29297	0.9387697109
885	160.2706706	0.938786746
886	160.2278891	0.9388194213
887	160.1863317	0.9388511534
888	160.1488033	0.9388798019
889	160.0918595	0.9389232589
890	160.061012	0.9389467939
891	160.0308571	0.9389697962
892	160.0133391	0.9389831569
893	159.9447273	0.9390354723
894	159.8597198	0.939100258
895	159.8351507	0.9391189761
896	159.8175503	0.9391323833
897	159.7877485	0.9391550816
898	159.7712778	0.9391676246
899	159.7088947	0.9392151196
900	159.6722715	0.9392429939
901	159.6565978	0.9392549213
902	159.6086239	0.9392914214
903	159.5490443	0.9393367362
904	159.5344081	0.9393478656
905	159.5204949	0.9393584442
906	159.4349241	0.9394234861
907	159.3887223	0.9394585893
908	159.3379502	0.9394971532
909	159.3062432	0.93952123
910	159.2235537	0.9395839979
911	159.1620212	0.9396306848
912	159.1425585	0.9396454481
913	159.1262143	0.9396578445
914	159.1024676	0.9396758531
915	159.0630265	0.9397057578
916	159.0056585	0.9397492417
917	158.9597275	0.9397840452
918	158.9259922	0.9398096012
919	158.8663285	0.9398547859
920	158.8360531	0.9398777076
921	158.8049254	0.9399012701
922	158.7435912	0.9399476841
923	158.7233315	0.9399630116
924	158.6589007	0.9400117435
925	158.6152156	0.9400447732
926	158.543112	0.94009927
927	158.4916756	0.9401381311
928	158.4640534	0.9401589949
929	158.2580822	0.9403144562
930	158.227213	0.9403377379
931	158.1868784	0.9403681518
932	158.142759	0.9404014106
933	158.0967921	0.9404360523
934	158.0434956	0.9404762051
935	157.8859273	0.9405948355
936	157.6684048	0.9407584101
937	157.6255463	0.9407906127
938	157.6121408	0.9408006833
939	157.6017374	0.9408084981
940	157.5088193	0.9408782733
941	157.468504	0.9409085345
942	157.4201395	0.9409448273
