iter	RMSE	R2
941	107.3843703	0.9724278381
942	107.3401047	0.9724505648
943	107.3030911	0.972469561
944	107.2589571	0.972492203
945	107.1881466	0.9725285114
946	107.1692664	0.9725381882
947	107.0677001	0.9725902157
948	106.9978448	0.9726259705
949	106.9785099	0.9726358628
950	106.9180345	0.9726667922
951	106.8588019	0.972697069
952	106.8234782	0.9727151168
953	106.8031498	0.9727255004
954	106.7613321	0.9727468543
955	106.7307497	0.9727624657
956	106.6898923	0.9727833152
957	106.6573491	0.9727999162
958	106.546697	0.9728563247
959	106.523727	0.972868027
960	106.5120957	0.9728739517
961	106.4873658	0.9728865465
962	106.4656769	0.9728975901
963	106.4324459	0.9729145063
964	106.4215426	0.9729200555
965	106.3777969	0.9729423139
966	106.3409731	0.9729610433
967	106.2712236	0.9729965016
968	106.2330138	0.9730159163
969	106.2310779	0.9730168997
970	106.1781895	0.9730437607
971	106.1363899	0.9730649806
972	106.055268	0.9731061386
973	106.0150582	0.9731265278
974	105.9508101	0.9731590901
975	105.9351907	0.9731670034
976	105.911214	0.9731791484
977	105.8571479	0.9732065247
978	105.8320734	0.9732192164
979	105.8062268	0.9732322958
980	105.7681818	0.9732515422
981	105.7294614	0.9732711231
982	105.6959348	0.9732880718
983	105.6782179	0.973297026
984	105.6456112	0.9733135017
985	105.6094119	0.9733317868
986	105.531115	0.9733713148
987	105.4762005	0.9733990207
988	105.4457511	0.9734143771
989	105.3895237	0.9734427224
990	105.2902849	0.9734927135
991	105.2552379	0.9735103571
992	105.2221387	0.9735270146
993	105.135106	0.9735707899
994	105.1027476	0.973587056
995	105.0497493	0.9736136869
996	104.9977147	0.9736398205
997	104.9279299	0.9736748484
998	104.9013607	0.9736881785
999	104.8663945	0.9737057164
